<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Hallmark Financial Services,HALL,20130204,9,9.04,8.91,8.93,30500
Halozyme Therapeutics,HALO,20130204,6.42,6.69,6.36,6.55,1106200
Hasbro,HAS,20130204,37.43,37.62,37.25,37.43,1379000
Hastings Entertainment,HAST,20130204,2.18,2.38,2.18,2.36,4300
Hauppauge Digital,HAUP,20130204,0.76,0.76,0.7,0.7,27500
Haynes International,HAYN,20130204,53.58,53.82,51.29,51.79,65800
Huntington Bancshares Inc.,HBAN,20130204,7.05,7.1,7.01,7.02,12839600
Huntington Bancshares Inc.,HBANP,20130204,1289.99,1289.99,1275,1275,100
Home Bancorp,HBCP,20130204,19.03,19.18,18.72,18.75,7700
Hancock Holding Company,HBHC,20130204,30.29,30.42,29.94,29.99,487600
Harvard Bioscience,HBIO,20130204,5.08,5.08,5.05,5.05,67300
Hamilton Bancorp Inc.,HBK,20130204,11.44,11.44,11.41,11.41,11600
Howard Bancorp MD,HBMD,20130204,6.71,6.71,6.71,6.71,0
Horizon Bancorp [In],HBNC,20130204,19.82,20.04,19.43,19.86,10600
Hampden Bancorp,HBNK,20130204,16.04,16.06,16.04,16.06,800
Heritage Financial Group,HBOS,20130204,13.91,14.04,13.67,13.67,209700
Hudson City Bancorp,HCBK,20130204,8.62,8.63,8.55,8.58,1693600
Heritage-Crystal Clean,HCCI,20130204,15.86,16.04,15.62,15.66,21000
Homeowners Choice Inc.,HCIIP,20130204,22.72,22.72,22.72,22.72,0
The Hackett Group,HCKT,20130204,4.44,4.46,4.26,4.28,109600
Hawaiian Telcom Hold,HCOM,20130204,20.1,20.16,19.73,19.8,29700
Healthcare Services Group,HCSG,20130204,24.54,24.64,24.11,24.38,474300
Hardinge,HDNG,20130204,11.44,11.5,11.3,11.35,47300
Hudson Technologies,HDSN,20130204,3.8,3.83,3.65,3.65,71400
H&E Equipment Services,HEES,20130204,19.74,19.8,19.24,19.7,241000
Helen Of Troy Limited,HELE,20130204,36.23,36.48,35.92,36.15,149300
Heritage Oaks Bancorp,HEOP,20130204,5.76,5.79,5.67,5.72,18100
Hercules Offshore,HERO,20130204,6.6,6.73,6.58,6.66,2299200
Hopfed Bancorp,HFBC,20130204,9.32,9.32,9.21,9.3,5400
Home Federal Bancorp Inc. Of Louisiana,HFBL,20130204,17.67,17.85,17.67,17.7,63300
Hf Financial,HFFC,20130204,13,13.01,12.98,12.98,51700
Heritage Financial Corp.,HFWA,20130204,14.4,14.46,14.14,14.18,12500
China Hgs Real Estate,HGSH,20130204,3.76,3.88,3.55,3.74,4500
Hibbett Sports,HIBB,20130204,52.97,53.07,51.55,51.72,382300
Hingham Institution For Savings,HIFS,20130204,68.8,69.47,68.5,69.43,1500
Highway Holdings,HIHO,20130204,1.78,1.78,1.69,1.75,9300
Dot Hill Systems Corp.,HILL,20130204,1.18,1.22,1.17,1.21,102900
Himax Technologies,HIMX,20130204,2.87,2.91,2.85,2.88,260300
Hi-Tech Pharmacal Co.,HITK,20130204,37.66,37.79,37.14,37.2,92900
Hittite Microwave Corp.,HITT,20130204,62.22,63.18,62,62.83,176500
Hong Kong Television Network Ltd. Ads,HKTV,20130204,5.9,5.92,5.7,5.77,51800
Harmonic Inc.,HLIT,20130204,5.27,5.36,5.24,5.29,524000
Home Loan Servicing Solutions,HLSS,20130204,21.73,21.73,21.39,21.49,471600
Home Inns & Hotels Management Inc.,HMIN,20130204,31.76,31.76,30.96,31.07,92300
Hmn Financial,HMNF,20130204,5.7,5.9,5.29,5.61,11800
Helios & Matheson North America Inc.,HMNY,20130204,3.25,3.25,3.25,3.25,0
Hampton Roads Bankshares Inc,HMPR,20130204,1.25,1.26,1.21,1.22,66600
Homestreet Inc.,HMST,20130204,26.7,26.7,25.35,25.52,226900
Hms Holdings Corp,HMSY,20130204,27.77,28.11,27.3,27.45,549300
Handy & Harman Ltd,HNH,20130204,14.92,15,14.51,14.55,4600
Hallador Energy Company,HNRG,20130204,7.91,7.98,7.87,7.96,5900
Hansen Medical,HNSN,20130204,2.45,2.54,2.43,2.45,258100
Hooker Furniture Corp.,HOFT,20130204,14.6,14.85,14.38,14.43,63300
Zhongpin Inc.,HOGS,20130204,12.75,12.85,12.7,12.72,69400
Hollysys Automation Technologies,HOLI,20130204,12.97,13.09,12.83,12.98,354800
Hollywood Media,HOLL,20130204,1.37,1.37,1.3,1.33,13600
Hologic,HOLX,20130204,23.48,23.66,23.17,23.25,3680000
Home Bancshares,HOMB,20130204,35.14,35.17,34.53,34.76,42800
Home Federal Bancorp,HOME,20130204,12.5,12.68,11.7,11.74,34000
Chanticleer Holdings Inc.,HOTR,20130204,2.02,2.02,1.75,1.85,24000
Chanticleer Holdings Inc.,HOTRW,20130204,0.25,0.25,0.25,0.25,100
Hot Topic,HOTT,20130204,11,11.09,10.7,10.88,1015800
Hovnanian Enterprises Inc,HOVNP,20130204,14.57,14.57,13.76,14,11900
Hyde Park Acquisition Corp. II,HPAC,20130204,10.16,10.16,10.16,10.16,0
Huntington Preferred Capital,HPCCP,20130204,28.65,28.65,28.65,28.65,0
Hong Kong Highpower Technology,HPJ,20130204,1.01,1.01,0.94,0.94,4300
Harris Interactive,HPOL,20130204,1.28,1.33,1.28,1.31,67900
Hyperion Therapeutics Inc,HPTX,20130204,16.07,23.47,16.07,18.81,625200
Horizon Technology Finance Corp.,HRZN,20130204,15.43,15.53,15.36,15.37,53600
Henry Schein,HSIC,20130204,86.91,88.06,86.47,87.14,431100
Heidrick & Struggles International,HSII,20130204,16.25,16.25,15.26,15.74,56800
Heska Corp.,HSKA,20130204,8.71,8.84,8.64,8.81,9000
Hsn,HSNI,20130204,59.42,59.52,58.5,59.15,130400
Hanwha Solarone Co. Ltd,HSOL,20130204,1.25,1.36,1.23,1.25,548400
Hudson Global Inc,HSON,20130204,4.71,4.77,4.45,4.5,59700
Healthstream,HSTM,20130204,25.15,25.24,24.57,24.65,26500
Hometrust Bancshares Inc.,HTBI,20130204,14.3,14.41,14.15,14.21,31500
Heritage Commerce Corp,HTBK,20130204,6.61,6.68,6.43,6.53,60500
Hutchinson Technology Inc.,HTCH,20130204,3.06,3.11,2.91,2.95,406000
Hickory Tech Corp.,HTCO,20130204,9.81,9.91,9.58,9.6,38400
China Lodging Group Limited,HTHT,20130204,18.52,18.71,18.26,18.57,66200
Heartland Express,HTLD,20130204,13.77,13.8,13.65,13.7,294400
Heartland Financial USA,HTLF,20130204,24,24.25,23.36,23.37,50100
Heartware International,HTWR,20130204,89.87,90.83,89.01,89.22,137000
Hub Group,HUBG,20130204,37.09,37.35,36.72,37.05,194700
Hurco Companies,HURC,20130204,29.79,30.04,29.27,29.44,15000
Huron Consulting Group Inc.,HURN,20130204,33.59,33.91,32.69,33.76,163600
Healthways,HWAY,20130204,10.59,10.59,10.34,10.36,141700
Hawthorn Bancshares,HWBK,20130204,9.22,9.25,9,9.25,4000
Houston Wire & Cable Company,HWCC,20130204,11.83,11.91,11.63,11.65,37300
Hawkins,HWKN,20130204,38.81,38.88,38.32,38.53,22200
Hydrogenics Corp.,HYGS,20130204,9.5,9.54,9.26,9.29,8600
Horizon Pharma Inc.,HZNP,20130204,2.14,2.28,2.14,2.26,495000
Iac/Interactivecorp,IACI,20130204,41.49,41.61,40.91,41.16,1070100
Integra Lifesciences Holdings Corp.,IART,20130204,42.04,42.04,41.49,41.73,67000
Nasdaq Biotechnology Ishares,IBB,20130204,147.33,147.62,145.4,145.67,233200
Intervest Bancshares,IBCA,20130204,4.66,4.71,4.55,4.62,69600
Independent Bank Corp.,IBCP,20130204,5.38,5.5,5.06,5.15,93900
Independent Bank Corp.,IBCPO,20130204,28.69,28.69,28.69,28.69,400
Iberiabank Corp.,IBKC,20130204,51.81,51.81,50.5,50.72,177000
Interactive Brokers Group,IBKR,20130204,14.51,14.65,14.5,14.63,553100
International Bancshares Corp.,IBOC,20130204,19.69,19.71,19.3,19.35,127100
Icad Inc.,ICAD,20130204,4.97,4.99,4.92,4.93,11500
Immucell Corp.,ICCC,20130204,3.9,3.9,3.9,3.9,100
Icf International,ICFI,20130204,22.97,23.05,22.71,22.73,108900
Internet Capital Group,ICGE,20130204,12.23,12.42,11.85,11.91,72500
S&P Global Clean Energy Index Ishares,ICLN,20130204,7.25,7.28,7.15,7.15,15000
Icon Plc,ICLR,20130204,29.27,29.43,28.94,29.03,265000
Iconix Brand Group,ICON,20130204,24.25,24.41,23.69,23.95,1045100
Intercept Pharmaceuticals Inc.,ICPT,20130204,38.91,39.99,37.47,37.82,21100
Icu Medical,ICUI,20130204,60.9,61.17,59.4,60.24,141000
Interdigital,IDCC,20130204,43.28,43.95,42.9,43.05,323700
Idenix Pharmaceuticals,IDIX,20130204,4.85,4.9,4.66,4.73,989900
Idera Pharmaceuticals,IDRA,20130204,0.7,0.73,0.69,0.7,66700
Industrial Services Of America,IDSA,20130204,3.2,3.48,3.19,3.26,10500
I.D. Systems,IDSY,20130204,5.58,5.58,5.32,5.44,4900
Integrated Device Technology,IDTI,20130204,7.24,7.35,7.21,7.3,3624600
Idexx Laboratories,IDXX,20130204,94.07,94.46,93.21,93.62,360000
Icahn Enterprises L.P.,IEP,20130204,62.7,63.51,61.51,62.01,18300
Integrated Electrical Services,IESC,20130204,4.44,4.7,4.3,4.7,700
FTSE Epra/Nareit Dev Asia Idx Ishares,IFAS,20130204,33.95,34.29,33.81,33.95,16100
FTSE Epra/Nareit Dev EU Idx Ishares,IFEU,20130204,30.84,30.84,30.64,30.64,300
FTSE Epra/Nareit Dev Re Ex-US Ishares,IFGL,20130204,33.39,33.4,33.1,33.16,260700
FTSE Epra/Nareit North America Ishares,IFNA,20130204,49.76,49.87,49.27,49.77,11700
Infosonics Corp,IFON,20130204,0.62,0.62,0.62,0.62,100
FTSE Dev Sm Cap Ex-North Amer Ishares,IFSM,20130204,37.76,38.11,37.76,37.76,600
Internet Gold Golden Lines Ltd,IGLD,20130204,2.81,2.81,2.74,2.8,2200
Igo Inc,IGOI,20130204,3.12,3.48,3.12,3.12,157800
S&P/Citi Intl Treasury Bond Ishares,IGOV,20130204,102.4,102.98,101.85,102.44,135700
Igate Corp.,IGTE,20130204,17.8,17.8,17.35,17.43,145200
Information Services Group,III,20130204,1.14,1.15,1.13,1.14,183600
Insteel Industries,IIIN,20130204,15.29,15.43,15.08,15.13,116600
Internet Initiative Japan,IIJI,20130204,14.79,14.93,14.79,14.9,30500
Interval Leisure Group,IILG,20130204,20,20,19.35,19.46,56800
Intricon Corp.,IIN,20130204,4.8,4.8,4.8,4.8,0
Ii-Vi Inc.,IIVI,20130204,17.04,17.25,17.04,17.07,267200
Ikanos Communications,IKAN,20130204,1.58,1.67,1.55,1.66,57700
Ikonics Corp.,IKNX,20130204,7.98,7.98,7.98,7.98,0
Illumina,ILMN,20130204,50.78,51.5,50.43,50.6,1243300
Intermountain Comm,IMCB,20130204,13,13,12.88,12.88,800
Immunogen,IMGN,20130204,14.38,14.74,14.37,14.56,741000
Intermolecular Inc.,IMI,20130204,9.14,9.88,9.07,9.71,81500
Ingles Markets Inc.,IMKTA,20130204,19.6,19.74,18.98,19.2,37900
Immersion Corp.,IMMR,20130204,7.07,7.47,7.07,7.22,291200
Immunomedics,IMMU,20130204,2.99,2.99,2.92,2.92,271100
Chipmos Technologies [Bermuda] Ltd,IMOS,20130204,11.1,11.25,10.98,11.16,61200
Imris Inc,IMRS,20130204,3.78,3.78,3.64,3.68,17700
Internap Network Services Corp.,INAP,20130204,7.93,8.02,7.85,7.99,379000
Incyte Corp.,INCY,20130204,18.39,18.48,17.92,18.04,1272900
Independent Bank,INDB,20130204,31.11,31.11,30.3,30.61,42100
S&P India Nifty 50 Index Ishares,INDY,20130204,25.76,25.76,25.55,25.6,750400
Informatica Corp.,INFA,20130204,37.13,37.4,36.15,36.19,1563900
Infinity Pharmaceuticals,INFI,20130204,33.95,35.81,33.65,35.45,700100
Infinera Corp.,INFN,20130204,7.5,7.75,7.2,7.31,2183200
Interactive Intelligence,ININ,20130204,40.88,41.73,40.88,41.21,83000
Innotrac Corp.,INOC,20130204,3.09,3.09,3.04,3.06,1600
Innodata Isogen Inc,INOD,20130204,3.78,3.87,3.7,3.72,36000
Interphase Corp.,INPH,20130204,2.5,2.5,2.34,2.39,4200
Insmed,INSM,20130204,5.75,5.87,5.63,5.72,60100
Intel Corp.,INTC,20130204,21.3,21.38,21.15,21.16,38345500
The Intergroup Corp.,INTG,20130204,22.56,22.56,21.77,21.77,500
Intl Fcstone Inc,INTL,20130204,17.73,17.76,17.44,17.47,27500
Intest Corp.,INTT,20130204,2.93,3.18,2.88,3.06,57700
Intuit Inc.,INTU,20130204,62.41,63,61.86,62.09,1968200
Intersections,INTX,20130204,10.02,10.11,9.88,9.92,55000
Identive Group,INVE,20130204,1.42,1.5,1.39,1.47,103400
Innerworkings,INWK,20130204,13.65,13.8,13.43,13.45,232000
Infinity Cross Border Acquisiti,INXB,20130204,7.62,7.62,7.62,7.62,100
Infinity Cross Border Acquisiti,INXBU,20130204,8.26,8.26,8.26,8.26,0
Innospec Inc.,IOSP,20130204,40.48,40.5,39.68,40.17,174800
Inter Parfums,IPAR,20130204,21.65,21.8,21.15,21.22,78700
Ipass Inc.,IPAS,20130204,2.1,2.13,2.07,2.07,75700
Infinity Property And Casualty Corp.,IPCC,20130204,59.7,60.37,58.77,58.95,14800
Intellipharmaceutics International Inc.,IPCI,20130204,2.28,2.35,2.28,2.34,14100
Ipc The Hospitalist Company,IPCM,20130204,43.12,43.33,42.68,42.9,70200
Ipg Photonics Corp.,IPGP,20130204,65.89,66.79,65.61,66.02,395200
Innophos Holdings,IPHS,20130204,51.11,51.51,50.53,50.66,39900
Impax Laboratories,IPXL,20130204,20.42,20.84,20.23,20.46,612000
Neutral Tandem,IQNT,20130204,2.95,3.04,2.85,2.9,808000
Irobot Corp.,IRBT,20130204,23.01,23.32,23.01,23.27,420000
Iridium Communications Inc,IRDM,20130204,6.99,7.01,6.85,6.86,495500
Iridium Communications Inc,IRDMU,20130204,8.44,8.44,8.44,8.44,0
Iridium Communications Inc,IRDMW,20130204,0.32,0.32,0.3,0.3,2800
Iridium Communications Inc,IRDMZ,20130204,1.3,1.3,1.3,1.3,700
Ignite Restaurant Group Inc.,IRG,20130204,14.94,15,14.25,14.42,83400
Iridex Corp.,IRIX,20130204,4.02,4.95,3.92,4.95,79300
If Bancorp Inc.,IROQ,20130204,14.92,14.99,14.9,14.98,1900
Ironwood Pharmaceuticals,IRWD,20130204,12.83,13.25,12.83,13.14,488600
Investors Bancorp,ISBC,20130204,17.87,18.1,17.87,18.01,278400
International Speedway Corp.,ISCA,20130204,27.96,28.24,27.86,28.04,102800
S&P/Citi 1-3 Yr Intl Treasury Bd Ishares,ISHG,20130204,97.22,97.32,96.9,97.18,11900
Insignia Systems,ISIG,20130204,2.06,2.15,2.02,2.13,8000
Intersil Corp.,ISIL,20130204,8.87,8.93,8.53,8.54,1136900
Isis Pharmaceuticals,ISIS,20130204,14.73,14.8,14.24,14.46,1341500
Isle Of Capri Casinos,ISLE,20130204,6.88,7.05,6.74,7.02,101600
Slm Corp.,ISM,20130204,24.45,24.49,24.33,24.33,3100
Image Sensing Systems,ISNS,20130204,5.15,5.15,5.13,5.15,1600
Intuitive Surgical,ISRG,20130204,578.38,580.9,572.12,573.61,308000
Isramco,ISRL,20130204,97.49,98.71,97.49,98.71,300
Innovative Solutions And Support,ISSC,20130204,4.22,4.22,4.1,4.15,10900
Integrated Silicon Solution,ISSI,20130204,9.49,9.55,9.14,9.22,590000
Investors Title Company,ITIC,20130204,65.9,67.17,65.51,65.98,1400
Intermune,ITMN,20130204,9.8,9.87,9.63,9.65,1819000
Itron,ITRI,20130204,46.4,46.57,45.59,45.87,170400
Ituran Location And Control Ltd,ITRN,20130204,14.64,14.82,14.46,14.54,11600
Intevac,IVAC,20130204,4.18,4.37,4.18,4.21,78700
Ivanhoe Energy,IVAN,20130204,0.83,0.83,0.81,0.81,422100
Ixys Corp.,IXYS,20130204,9.86,9.91,9.44,9.44,79300
Jack In The Box Inc.,JACK,20130204,29.37,29.65,29.28,29.37,264000
Collabrium Japan Acquisition Co,JACQU,20130204,10.16,10.16,10.16,10.16,0
Collabrium Japan Acquisition Co,JACQW,20130204,0.14,0.14,0.14,0.14,0
Lj International,JADE,20130204,2.02,2.02,1.91,1.93,32800
Jakks Pacific,JAKK,20130204,13.02,13.09,12.83,12.88,30500
Ja Solar Holdings Co.,JASO,20130204,5.33,5.88,5.25,5.45,494000
Jacksonville Bancorp,JAXB,20130204,2.14,2.2,1.91,2.2,20800
Jazz Pharmaceuticals,JAZZ,20130204,57.03,57.37,56.46,56.54,547300
J.B. Hunt Transport Services,JBHT,20130204,67.58,68.33,67.14,67.2,589800
Jetblue Airways Corp.,JBLU,20130204,5.81,5.86,5.7,5.74,3544800
John B. Sanfilippo & Son,JBSS,20130204,18.9,18.97,18.4,18.65,50000
J2 Global Communications Inc,JCOM,20130204,31.8,32.11,31.67,32.01,434800
Communications Systems,JCS,20130204,11.04,11.25,11.04,11.23,11200
Jewett-Cameron Trading Company,JCTCF,20130204,16.14,16.14,15.8,16.1,5100
Jds Uniphase Corp.,JDSU,20130204,14.68,15.19,14.62,15.02,8645500
Jefferson Bancshares,JFBI,20130204,3.52,3.52,3.5,3.52,2000
Jive Software Inc.,JIVE,20130204,15.67,15.68,14.75,14.93,785000
J & J Snack Foods,JJSF,20130204,67.51,68.73,67.28,68.36,45300
Jack Henry & Associates,JKHY,20130204,41.35,42.16,41.35,41.68,399600
Jamba,JMBA,20130204,2.65,2.65,2.56,2.6,642800
51Job,JOBS,20130204,53.79,54.11,53.6,53.61,74400
Joe's Jeans Inc.,JOEZ,20130204,1.2,1.25,1.17,1.24,510700
Jos. A. Bank Clothiers,JOSB,20130204,40.45,41.05,40.23,40.75,1022300
Johnson Outdoors Inc.,JOUT,20130204,21.98,22.09,21.71,21.74,14600
James River Coal Company,JRCC,20130204,2.94,3.02,2.91,2.92,418000
China Finance Online Co. Limited,JRJC,20130204,1.44,1.51,1.44,1.46,14100
Slm Corp.,JSM,20130204,24.86,24.87,24.6,24.76,7800
Jinpan International Limited,JST,20130204,6.16,6.17,5.83,5.9,32500
Coffee Holding Co.,JVA,20130204,7.17,7.17,7,7.03,116100
Jacksonville Bancorp Inc.,JXSB,20130204,18.39,18.39,18.34,18.39,300
Kaiser Aluminum Corp.,KALU,20130204,63.2,63.2,61.72,62.01,126600
Kimball International,KBALB,20130204,10.75,10.75,9.28,9.32,335700
Kalobios Pharmaceuticals Inc.,KBIO,20130204,7.89,8,7.72,7.95,118900
Kohlberg Capital Corp.,KCAP,20130204,10.38,10.57,10,10.14,600600
Kansas City Life Insurance Company,KCLI,20130204,38.9,39,38.18,38.18,8300
Kelly Services,KELYA,20130204,16.5,16.7,16.23,16.3,302500
Kewaunee Scientific Corp.,KEQU,20130204,12.27,12.27,12.27,12.27,0
Keryx Biopharmaceuticals,KERX,20130204,7.25,7.68,6.55,6.56,30309600
Keynote Systems,KEYN,20130204,15.42,15.65,15.03,15.36,125400
The Keyw Holding Corp.,KEYW,20130204,12.87,12.87,12.55,12.55,249500
Kentucky First Federal Bancorp,KFFB,20130204,8,8,7.9,7.9,4300
Kforce,KFRC,20130204,13.78,13.81,13.43,13.48,103300
Kingold Jewelry Inc.,KGJI,20130204,1.3,1.35,1.3,1.31,19400
Kingstone Companies Inc,KINS,20130204,5.2,5.2,5.2,5.2,600
Kior Inc.,KIOR,20130204,5.65,5.75,5.47,5.59,255600
Keating Capital Inc.,KIPO,20130204,6.22,6.29,6.22,6.22,6700
Kips Bay Medical,KIPS,20130204,0.9,0.97,0.9,0.94,131200
Kirkland's,KIRK,20130204,11.2,11.33,10.91,11.13,80400
Kla-Tencor Corp.,KLAC,20130204,55.57,56.86,55.5,55.82,2866500
Kulicke And Soffa Industries,KLIC,20130204,11.59,11.62,11.33,11.36,720900
Kandi Technolgies,KNDI,20130204,4.11,4.19,3.93,4.08,169400
Kona Grill,KONA,20130204,8.58,8.74,8.58,8.74,15000
Kingtone Wirelessinfo Solution,KONE,20130204,3.86,3.86,3.86,3.86,0
Kongzhong Corp.,KONG,20130204,6.02,6.11,5.75,5.77,108100
Thermogenesis,KOOL,20130204,0.97,0.97,0.94,0.94,4900
Kopin Corp.,KOPN,20130204,3.44,3.44,3.3,3.3,100700
Koss Corp.,KOSS,20130204,5.04,5.05,4.81,5.01,5500
Kraft Foods Group Inc.,KRFT,20130204,46.75,46.86,46.17,46.4,2705900
Kearny Financial,KRNY,20130204,10.47,10.47,10.25,10.25,21100
K-Swiss Inc.,KSWS,20130204,4.71,4.72,4.7,4.71,163800
Key Tronic Corp.,KTCC,20130204,9.74,9.8,9.53,9.57,78200
Key Technology,KTEC,20130204,12.19,12.48,12.15,12.4,11800
Kratos Defense & Security Solutions,KTOS,20130204,4.5,4.54,4.41,4.43,190500
Ku6 Media Co.,KUTV,20130204,1.11,1.11,1.06,1.1,7300
Kvh Industries,KVHI,20130204,14.66,14.8,14.42,14.51,36300
Kayak Software Corporation,KYAK,20130204,40.11,40.11,39.97,39.99,30500
Kythera Biopharmaceuticals Inc,KYTH,20130204,28.18,28.18,26.74,26.93,23800
Louisiana Bancorp,LABC,20130204,17.4,17.4,17.4,17.4,0
Multi-Color Corp.,LABL,20130204,24.14,24.14,23.2,23.3,14700
Lakes Entertainment,LACO,20130204,3.12,3.16,3.11,3.12,3700
Lakeland Industries,LAKE,20130204,5.03,5.03,4.93,4.99,900
Lamar Advertising Company,LAMR,20130204,43.22,43.63,42.94,43.46,642300
Lancaster Colony Corp.,LANC,20130204,72.16,72.43,71.18,71.64,87000
Gladstone Land Corporation,LAND,20130204,15.02,15.1,14.99,15,33700
Landmark Bancorp Inc.,LARK,20130204,20.44,20.44,19.9,20.2,900
Lawson Products,LAWS,20130204,11.64,11.69,11.4,11.63,6700
Layne Christensen Company,LAYN,20130204,22.68,22.87,22.26,22.34,40400
Lakeland Bancorp,LBAI,20130204,9.7,9.8,9.61,9.71,48700
Leading Brands Inc,LBIX,20130204,3.63,3.63,3.63,3.63,0
Liberty Global,LBTYA,20130204,70,70.51,69.16,69.46,1237400
Liberty Global,LBTYB,20130204,70.25,70.25,70,70,800
Liberty Global,LBTYK,20130204,64.42,65.4,64.26,64.5,332300
Lca-Vision Inc.,LCAV,20130204,3.45,3.46,3.26,3.42,18600
Lcnb Corporation,LCNB,20130204,14.58,14.58,14.58,14.58,100
Lifetime Brands,LCUT,20130204,10.28,10.48,10.28,10.35,20300
Leap Wireless International,LEAP,20130204,5.98,6.11,5.86,5.88,1608000
Lincoln Electric Holdings,LECO,20130204,53.93,54.01,53.51,53.61,291600
Market Leader Inc,LEDR,20130204,7.86,7.93,7.42,7.48,126700
Semileds Corp.,LEDS,20130204,0.77,0.77,0.71,0.72,55500
Littelfuse,LFUS,20130204,64.42,64.74,63.74,63.8,62700
Lifevantage Corp,LFVN,20130204,2.65,2.67,2.56,2.6,152100
Legacy Reserves Lp,LGCY,20130204,25.51,25.51,25.1,25.2,252000
Ligand Pharmaceuticals Inc.,LGND,20130204,20.07,20.33,19.93,20,90000
Lhc Group,LHCG,20130204,21.68,21.87,21.05,21.17,14400
Life Technologies Corp.,LIFE,20130204,64.58,64.7,62.66,63.02,2399500
Lime Energy Co.,LIME,20130204,0.64,0.66,0.64,0.66,13700
Lincoln Educational Services Corp.,LINC,20130204,5.61,5.74,5.44,5.65,100000
Linn Energy Llc,LINE,20130204,39.15,39.25,39,39.06,1405700
Liberty Media Corp.,LINTA,20130204,21.16,21.23,20.78,20.85,2785000
Liberty Media Corp.,LINTB,20130204,21.19,21.19,21.19,21.19,0
Fidelity Southern Corp.,LION,20130204,11.05,11.3,11.01,11.12,32300
Lionbridge Technologies,LIOX,20130204,4.02,4.05,3.99,4.02,217600
Livedeal,LIVE,20130204,3.39,3.5,3.31,3.39,5900
Lihua International,LIWA,20130204,5,5.1,4.95,5.04,119500
Lakeland Financial Corp.,LKFN,20130204,24.62,24.79,24.51,24.73,51800
Lkq Corp.,LKQ,20130204,22.85,22.95,22.47,22.64,978600
L&L Energy,LLEN,20130204,1.71,1.72,1.68,1.68,107800
Limelight Networks,LLNW,20130204,2.35,2.45,2.34,2.39,476200
Linear Technology Corp.,LLTC,20130204,37.35,37.45,36.73,36.78,2715200
Lemaitre Vascular,LMAT,20130204,6.25,6.25,6.2,6.24,2500
Liberty Media Corp. Series A,LMCA,20130204,111.13,112.64,110.16,110.88,394300
Liberty Media Corporation,LMCB,20130204,112.21,112.21,112.21,112.21,0
Lmi Aerospace,LMIA,20130204,22.03,22.1,21.96,21.96,10600
Limoneira Co,LMNR,20130204,21.75,21.77,19.88,20.26,19900
Luminex Corp.,LMNX,20130204,18.51,18.61,18.15,18.21,182600
Lumos Networks Corp.,LMOS,20130204,9.63,9.74,9.48,9.6,58700
Lnb Bancorp,LNBB,20130204,7.42,7.55,7.36,7.54,16300
Lance,LNCE,20130204,25.46,25.67,25.27,25.5,92100
Linn Co Llc,LNCO,20130204,40.03,40.14,39.94,40.08,372800
Landec Corp.,LNDC,20130204,11.79,11.79,11.25,11.38,189800
Manhattan Bridge Capital Inc,LOAN,20130204,1.22,1.23,1.22,1.23,2200
Local Corporation,LOCM,20130204,1.73,1.78,1.66,1.66,200100
Logitech International S.A.,LOGI,20130204,6.82,6.84,6.75,6.82,808300
Logmein,LOGM,20130204,22.68,22.94,22.57,22.76,113900
Lojack Corp.,LOJN,20130204,3.34,3.38,3.29,3.3,12700
Elong,LONG,20130204,16.45,16.45,16.45,16.45,0
Looksmart,LOOK,20130204,0.89,0.89,0.89,0.89,200
Grand Canyon Education,LOPE,20130204,24.17,24.44,23.58,23.7,360700
Loral Space And Communications,LORL,20130204,59.07,59.07,58,58.36,117400
Liposcience Inc.,LPDX,20130204,11.18,11.3,10.7,10.89,59300
Life Partners Holdings Inc,LPHI,20130204,2.71,2.75,2.69,2.71,8000
Lpl Investment Holdings Inc.,LPLA,20130204,32.77,33.31,32.41,33.04,263500
Lifepoint Hospitals,LPNT,20130204,43.59,43.96,43.05,43.1,165700
Laporte Bancorp,LPSB,20130204,9.06,9.36,9.05,9.36,4200
Liveperson,LPSN,20130204,13.63,13.83,13.63,13.77,406400
Lightpath Technologies,LPTH,20130204,0.89,0.92,0.87,0.87,31900
Lpath Inc,LPTN,20130204,5.03,5.09,4.98,4.98,19000
Liquidity Services,LQDT,20130204,33.65,33.92,32.58,33.13,1222700
Lrad Corp.,LRAD,20130204,1.16,1.17,1.1,1.13,54200
Lam Research Corp.,LRCX,20130204,41.46,42.76,41.41,41.96,3948300
Lsb Financial,LSBI,20130204,21.1,21.1,21.1,21.1,0
Lake Shore Bancorp,LSBK,20130204,10.49,10.7,10.49,10.6,24500
Lattice Semiconductor Corp.,LSCC,20130204,4.57,4.61,4.46,4.46,895700
Lsi Logic Corp.,LSI,20130204,7.35,7.36,7.11,7.12,6793700
Landstar System,LSTR,20130204,56.73,57.38,56.65,56.86,535100
Lightbridge Corp.,LTBR,20130204,1.95,2,1.79,1.86,18600
Linktone Ltd,LTON,20130204,2.67,2.69,2.53,2.54,74900
Learning Tree International,LTRE,20130204,4.69,4.92,4.66,4.75,26800
Lantronix,LTRX,20130204,1.95,2,1.93,1.93,22300
Ltx-Credence Corp.,LTXC,20130204,6.16,6.24,6.01,6.06,186000
Lufkin Industries,LUFK,20130204,60,61.37,59.74,60.99,667200
Lululemon Athletica Inc.,LULU,20130204,67.89,67.89,66.65,66.82,2105400
Luna Innovations Inc.,LUNA,20130204,1.26,1.26,1.26,1.26,0
Liberty Interactive Corporation,LVNTA,20130204,75.23,75.96,74.82,75,204400
