<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Health Insurance Innovations I,HIIQ,20130225,13.18,13.18,12.37,12.58,81500
Dot Hill Systems Corp.,HILL,20130225,1.28,1.34,1.28,1.32,39200
Himax Technologies,HIMX,20130225,3.04,3.07,2.97,3.01,434800
Hi-Tech Pharmacal Co.,HITK,20130225,35.9,37,35.74,36.15,105900
Hittite Microwave Corp.,HITT,20130225,66.29,66.29,64.33,64.5,107900
Hong Kong Television Network Ltd. Ads,HKTV,20130225,6.88,6.88,6.54,6.68,61800
Harmonic Inc.,HLIT,20130225,5.74,5.8,5.53,5.54,524700
Home Loan Servicing Solutions,HLSS,20130225,22.69,22.78,22.3,22.35,713500
Home Inns & Hotels Management Inc.,HMIN,20130225,28.72,29.12,28.45,28.46,139600
Hmn Financial,HMNF,20130225,5.36,5.36,5.3,5.3,9600
Helios & Matheson North America Inc.,HMNY,20130225,3.1,3.18,3.02,3.02,3400
Hampton Roads Bankshares Inc,HMPR,20130225,1.4,1.4,1.35,1.39,81200
Homestreet Inc.,HMST,20130225,24.78,25.5,24.62,25.05,139900
Hms Holdings Corp,HMSY,20130225,28.15,28.33,26.84,27.35,1332000
Handy & Harman Ltd,HNH,20130225,15.71,15.71,15.1,15.1,14700
Hallador Energy Company,HNRG,20130225,8.05,8.07,7.88,7.91,13700
Hansen Medical,HNSN,20130225,2.34,2.35,2.23,2.26,187400
Hooker Furniture Corp.,HOFT,20130225,15.17,15.22,14.97,15.05,26300
Zhongpin Inc.,HOGS,20130225,12.84,12.84,12.74,12.75,136400
Hollysys Automation Technologies,HOLI,20130225,12.97,12.97,12.27,12.38,219600
Hollywood Media,HOLL,20130225,1.36,1.36,1.28,1.36,1200
Hologic,HOLX,20130225,21.78,22.03,21.55,21.57,2368800
Home Bancshares,HOMB,20130225,34.74,34.8,33.62,33.64,55000
Home Federal Bancorp,HOME,20130225,11.5,11.6,11.4,11.5,176000
Chanticleer Holdings Inc.,HOTR,20130225,1.84,1.84,1.52,1.64,8600
Chanticleer Holdings Inc.,HOTRW,20130225,0.16,0.16,0.16,0.16,4400
Hot Topic,HOTT,20130225,10.97,10.99,10.45,10.51,1185600
Hovnanian Enterprises Inc,HOVNP,20130225,13.91,13.99,13.5,13.99,5300
Hyde Park Acquisition Corp. II,HPAC,20130225,10.2,10.2,10.2,10.2,6500
Huntington Preferred Capital,HPCCP,20130225,28.16,28.27,28.1,28.1,1800
Hong Kong Highpower Technology,HPJ,20130225,0.99,1.04,0.96,1.03,7800
Harris Interactive,HPOL,20130225,1.65,1.69,1.65,1.67,39500
Hyperion Therapeutics Inc,HPTX,20130225,19.03,19.44,18.9,19.14,60700
Horizon Technology Finance Corp.,HRZN,20130225,14.9,15.05,14.59,14.62,69700
Henry Schein,HSIC,20130225,88.27,88.78,87.34,87.37,764200
Heidrick & Struggles International,HSII,20130225,16.24,16.78,16.1,16.51,122600
Heska Corp.,HSKA,20130225,8.27,8.78,8.27,8.5,26400
Hsn,HSNI,20130225,53.75,53.91,49.45,49.97,1230100
Hanwha Solarone Co. Ltd,HSOL,20130225,1.33,1.33,1.26,1.26,208100
Hudson Global Inc,HSON,20130225,4.27,4.29,3.88,3.9,51200
Healthstream,HSTM,20130225,22.12,22.14,21.2,21.21,258400
Hometrust Bancshares Inc.,HTBI,20130225,15.44,15.5,15.3,15.4,43900
Heritage Commerce Corp,HTBK,20130225,6.67,6.75,6.42,6.42,25700
Hutchinson Technology Inc.,HTCH,20130225,2.79,2.89,2.74,2.76,238900
Hickory Tech Corp.,HTCO,20130225,9.68,9.68,9.4,9.46,14300
China Lodging Group Limited,HTHT,20130225,17.9,18,17.72,17.74,65200
Heartland Express,HTLD,20130225,13.71,13.73,13.38,13.38,310500
Heartland Financial USA,HTLF,20130225,23.2,23.62,23.13,23.13,64700
Heartware International,HTWR,20130225,87.93,88.81,86.45,86.56,91000
Hub Group,HUBG,20130225,37.9,37.91,36.69,36.73,117300
Hurco Companies,HURC,20130225,29.13,29.17,27.6,27.72,16600
Huron Consulting Group Inc.,HURN,20130225,38.23,39.12,38.14,38.32,183300
Healthways,HWAY,20130225,12.07,12.23,11.65,11.67,299500
Hawthorn Bancshares,HWBK,20130225,9.95,10.5,9.95,10.47,15700
Houston Wire & Cable Company,HWCC,20130225,11.94,11.96,11.58,11.59,48600
Hawkins,HWKN,20130225,38.85,38.9,37.55,38.02,17900
Hydrogenics Corp.,HYGS,20130225,8.26,8.56,8.12,8.31,6700
Horizon Pharma Inc.,HZNP,20130225,2.18,2.24,2.12,2.12,434400
Iac/Interactivecorp,IACI,20130225,41.87,42.19,41.12,41.17,2172500
Integra Lifesciences Holdings Corp.,IART,20130225,40.11,40.43,39.34,39.34,183700
Nasdaq Biotechnology Ishares,IBB,20130225,146.12,147.24,144.24,144.37,568200
Intervest Bancshares,IBCA,20130225,5.36,5.43,5.35,5.35,31400
Independent Bank Corp.,IBCP,20130225,6.44,6.44,5.6,5.94,165300
Iberiabank Corp.,IBKC,20130225,51.85,52.21,50.3,50.36,204100
Interactive Brokers Group,IBKR,20130225,14.85,14.89,14.55,14.55,390400
International Bancshares Corp.,IBOC,20130225,20.67,20.67,20.01,20.04,215700
Icad Inc.,ICAD,20130225,6.2,6.29,5.75,5.85,126000
Immucell Corp.,ICCC,20130225,3.81,3.81,3.71,3.71,4300
Icf International,ICFI,20130225,24.88,25.69,23.84,23.93,50300
Internet Capital Group,ICGE,20130225,12.95,13.07,12.73,12.75,167200
S&P Global Clean Energy Index Ishares,ICLN,20130225,7.51,7.51,7.3,7.3,10900
Icon Plc,ICLR,20130225,29.2,30.68,29.18,30.04,436900
Iconix Brand Group,ICON,20130225,24.06,24.07,23.27,23.34,814700
Intercept Pharmaceuticals Inc.,ICPT,20130225,38.65,39.99,36.04,36.75,27900
Icu Medical,ICUI,20130225,56.67,57.3,56.59,56.59,123400
Interdigital,IDCC,20130225,44.56,44.64,43.95,43.96,717800
Idenix Pharmaceuticals,IDIX,20130225,4.58,4.58,4.4,4.4,722400
Idera Pharmaceuticals,IDRA,20130225,0.7,0.75,0.69,0.71,96500
Industrial Services Of America,IDSA,20130225,3.25,3.32,3.02,3.05,28100
I.D. Systems,IDSY,20130225,6.31,6.38,6.2,6.31,60700
Integrated Device Technology,IDTI,20130225,7.05,7.07,6.77,6.77,920100
Idexx Laboratories,IDXX,20130225,92.41,92.9,92.01,92.2,593400
Icahn Enterprises L.P.,IEP,20130225,71.69,72.27,68.01,70,102100
FTSE Epra/Nareit Dev Asia Idx Ishares,IFAS,20130225,33.63,33.84,33.34,33.34,4900
FTSE Epra/Nareit Dev EU Idx Ishares,IFEU,20130225,30.85,30.85,29.8,29.8,1600
FTSE Epra/Nareit Dev Re Ex-US Ishares,IFGL,20130225,33.09,33.16,32.53,32.57,300300
FTSE Epra/Nareit North America Ishares,IFNA,20130225,50.75,50.75,49.11,49.11,1500
Infosonics Corp,IFON,20130225,0.61,0.61,0.58,0.58,200
FTSE Dev Sm Cap Ex-North Amer Ishares,IFSM,20130225,37.54,37.56,37.23,37.23,1900
Internet Gold Golden Lines Ltd,IGLD,20130225,3.15,3.15,3.07,3.08,1000
Igo Inc,IGOI,20130225,3.35,3.35,3.07,3.09,3600
S&P/Citi Intl Treasury Bond Ishares,IGOV,20130225,100.7,100.7,100.05,100.42,30800
Igate Corp.,IGTE,20130225,18.94,19.05,18.4,18.41,87900
Information Services Group,III,20130225,1.42,1.49,1.38,1.43,42200
Insteel Industries,IIIN,20130225,16.17,16.2,15.8,15.81,103000
Internet Initiative Japan,IIJI,20130225,13.57,13.7,13.55,13.7,1900
Interval Leisure Group,IILG,20130225,20.86,20.87,20.42,20.42,87000
Intricon Corp.,IIN,20130225,4.65,4.65,4.65,4.65,200
Ii-Vi Inc.,IIVI,20130225,17.89,17.89,17.28,17.3,301400
Ikanos Communications,IKAN,20130225,1.8,1.8,1.72,1.74,117400
Ikonics Corp.,IKNX,20130225,9.11,9.65,9.11,9.2,6600
Illumina,ILMN,20130225,49.03,49.27,48.58,48.76,1154200
Immunogen,IMGN,20130225,14.84,15.15,14.47,14.49,1694400
Intermolecular Inc.,IMI,20130225,9.43,9.65,9.19,9.52,70100
Ingles Markets Inc.,IMKTA,20130225,20.11,20.5,20,20.07,80400
Immersion Corp.,IMMR,20130225,6.97,7.05,6.85,6.85,47800
Immunomedics,IMMU,20130225,2.52,2.52,2.29,2.3,709800
Imprimis Pharmaceuticals Inc.,IMMY,20130225,5,5.15,4.9,5,3200
Chipmos Technologies [Bermuda] Ltd,IMOS,20130225,10.8,10.86,10.51,10.6,83800
Imris Inc,IMRS,20130225,4.07,4.11,3.95,3.95,35000
Internap Network Services Corp.,INAP,20130225,8.72,8.98,8.5,8.81,600000
First Internet Bancorp,INBK,20130225,28.75,29.65,28.75,29.6,6600
Incyte Corp.,INCY,20130225,21.2,21.59,20.83,20.85,691100
Independent Bank,INDB,20130225,32.09,32.14,30.95,31.03,48100
S&P India Nifty 50 Index Ishares,INDY,20130225,24.89,24.9,24.4,24.43,65600
Informatica Corp.,INFA,20130225,36.19,36.33,34.91,34.94,1007100
Infinity Pharmaceuticals,INFI,20130225,41.45,41.83,40.46,40.5,324700
Infinera Corp.,INFN,20130225,6.53,6.7,6.48,6.56,1079200
Interactive Intelligence,ININ,20130225,40.25,40.51,39.45,39.56,38000
Innotrac Corp.,INOC,20130225,2.92,2.92,2.8,2.8,2700
Innodata Isogen Inc,INOD,20130225,3.7,3.7,3.41,3.45,26000
Interphase Corp.,INPH,20130225,2.34,2.35,2.13,2.16,9900
Insmed,INSM,20130225,6.24,6.34,6.12,6.22,75000
Intel Corp.,INTC,20130225,20.57,20.65,20.23,20.23,41525500
The Intergroup Corp.,INTG,20130225,23.03,23.03,23.03,23.03,100
Intl Fcstone Inc,INTL,20130225,18.78,18.95,18.06,18.1,49800
Intest Corp.,INTT,20130225,3.27,3.32,3.26,3.3,2100
Intuit Inc.,INTU,20130225,62.93,63.24,62.01,62.02,2495500
Intersections,INTX,20130225,10.68,10.98,10.39,10.48,116400
Identive Group,INVE,20130225,1.5,1.5,1.45,1.45,19000
Innerworkings,INWK,20130225,15.07,15.27,14.6,14.67,341000
Infinity Cross Border Acquisiti,INXB,20130225,7.7,7.7,7.7,7.7,4300
Innospec Inc.,IOSP,20130225,39.66,39.66,38.44,38.55,134600
Inter Parfums,IPAR,20130225,23.65,23.8,22.74,22.76,123100
Ipass Inc.,IPAS,20130225,2.03,2.05,1.89,1.89,357500
Infinity Property And Casualty Corp.,IPCC,20130225,58.6,58.6,56.72,56.74,22700
Intellipharmaceutics International Inc.,IPCI,20130225,2.09,2.09,2.01,2.01,41900
Ipc The Hospitalist Company,IPCM,20130225,42.95,43.65,42.12,42.17,134600
Ipg Photonics Corp.,IPGP,20130225,59,59.59,57.5,57.55,531400
Innophos Holdings,IPHS,20130225,47.17,47.32,46.44,46.56,607800
Impax Laboratories,IPXL,20130225,19.53,20.15,19.48,19.62,537100
Neutral Tandem,IQNT,20130225,3.5,3.52,3.34,3.35,511700
Irobot Corp.,IRBT,20130225,20.91,21.08,20.21,20.24,284700
Iridium Communications Inc,IRDM,20130225,6.68,6.73,6.57,6.57,465500
Ignite Restaurant Group Inc.,IRG,20130225,13.47,13.99,13.47,13.85,54700
Iridex Corp.,IRIX,20130225,4.81,4.93,4.65,4.85,8500
If Bancorp Inc.,IROQ,20130225,15,15,15,15,300
Ironwood Pharmaceuticals,IRWD,20130225,14.55,14.67,14.41,14.5,908500
Investors Bancorp,ISBC,20130225,18.02,18.05,17.55,17.57,157600
International Speedway Corp.,ISCA,20130225,30.17,30.42,29.95,29.99,144400
S&P/Citi 1-3 Yr Intl Treasury Bd Ishares,ISHG,20130225,95.3,95.61,94.79,94.95,34500
Insignia Systems,ISIG,20130225,2.08,2.13,1.93,2,21900
Intersil Corp.,ISIL,20130225,8.73,8.77,8.34,8.34,1109500
Isis Pharmaceuticals,ISIS,20130225,14.64,14.69,14.01,14.01,750100
Isle Of Capri Casinos,ISLE,20130225,6.44,6.52,6.3,6.34,48100
Slm Corp.,ISM,20130225,24.58,24.74,24.45,24.74,8800
Image Sensing Systems,ISNS,20130225,5.3,5.36,5.3,5.36,17500
Intuitive Surgical,ISRG,20130225,576.48,578.96,566.34,566.34,219800
Isramco,ISRL,20130225,97.29,97.29,97.29,97.29,200
Innovative Solutions And Support,ISSC,20130225,4.62,4.76,4.6,4.6,3600
Integrated Silicon Solution,ISSI,20130225,8.96,9.06,8.9,8.92,234600
Investors Title Company,ITIC,20130225,66.08,66.08,65.3,65.3,3700
Intermune,ITMN,20130225,8.93,9.01,8.56,8.57,1285900
Itron,ITRI,20130225,43.55,43.55,42.03,42.08,271200
Ituran Location And Control Ltd,ITRN,20130225,15,15.1,15,15.07,8500
Intevac,IVAC,20130225,4.4,4.42,4.26,4.26,85700
Ivanhoe Energy,IVAN,20130225,0.65,0.67,0.65,0.67,221700
Ixys Corp.,IXYS,20130225,10.17,10.25,9.62,9.68,36900
Jack In The Box Inc.,JACK,20130225,32.12,32.15,31.28,31.3,646400
Collabrium Japan Acquisition Co,JACQU,20130225,10.05,10.05,10.05,10.05,1200
Collabrium Japan Acquisition Co,JACQW,20130225,0.22,0.22,0.22,0.22,100
Lj International,JADE,20130225,1.93,1.93,1.93,1.93,8000
Jakks Pacific,JAKK,20130225,12.13,12.39,11.94,11.95,168800
Ja Solar Holdings Co.,JASO,20130225,5.2,5.3,4.65,4.74,1161200
Jacksonville Bancorp,JAXB,20130225,1.57,1.89,1.4,1.89,68500
Jazz Pharmaceuticals,JAZZ,20130225,56.65,57.7,55.99,56.03,529400
J.B. Hunt Transport Services,JBHT,20130225,67.42,67.75,66.03,66.04,470200
Jetblue Airways Corp.,JBLU,20130225,6.09,6.15,5.95,5.95,3352400
John B. Sanfilippo & Son,JBSS,20130225,19.11,19.24,18.33,18.63,43600
J2 Global Communications Inc,JCOM,20130225,35.69,35.86,34.97,34.98,186700
Communications Systems,JCS,20130225,10.99,10.99,10.83,10.85,7800
Jewett-Cameron Trading Company,JCTCF,20130225,16.65,16.72,16,16,5000
Jds Uniphase Corp.,JDSU,20130225,14.71,14.86,14.15,14.15,4059600
Jefferson Bancshares,JFBI,20130225,5.32,5.35,5.02,5.09,7200
Jive Software Inc.,JIVE,20130225,15.26,15.39,14.9,15.05,456800
J & J Snack Foods,JJSF,20130225,69.09,69.78,68.78,68.92,90800
Jack Henry & Associates,JKHY,20130225,43.78,43.99,43.26,43.27,304600
Jamba,JMBA,20130225,2.76,2.81,2.7,2.72,807100
51Job,JOBS,20130225,56.3,57.94,56,56.42,92100
Joe's Jeans Inc.,JOEZ,20130225,1.53,1.55,1.45,1.45,1014400
Jos. A. Bank Clothiers,JOSB,20130225,41.24,41.39,40.53,40.7,288300
Johnson Outdoors Inc.,JOUT,20130225,22.34,22.34,21.93,21.93,17200
James River Coal Company,JRCC,20130225,2.85,2.85,2.65,2.66,343800
China Finance Online Co. Limited,JRJC,20130225,1.49,1.49,1.39,1.44,42600
Slm Corp.,JSM,20130225,24.61,24.61,24.52,24.56,61800
Jinpan International Limited,JST,20130225,5.7,5.76,5.65,5.65,17700
Coffee Holding Co.,JVA,20130225,7.5,7.5,7.37,7.37,79400
Jacksonville Bancorp Inc.,JXSB,20130225,19.08,19.08,19.08,19.08,100
Kaiser Aluminum Corp.,KALU,20130225,61.98,63.65,61.4,61.55,355000
Kimball International,KBALB,20130225,9.52,9.52,8.84,8.86,167000
Kalobios Pharmaceuticals Inc.,KBIO,20130225,7.13,7.17,7,7.06,129700
Kohlberg Capital Corp.,KCAP,20130225,10.31,10.49,10.12,10.13,412500
Kansas City Life Insurance Company,KCLI,20130225,38.03,38.03,35.78,36.35,9300
Kelly Services,KELYA,20130225,17.66,17.73,17.5,17.52,254800
Kewaunee Scientific Corp.,KEQU,20130225,12.64,12.64,12.47,12.57,800
Keryx Biopharmaceuticals,KERX,20130225,6.75,6.9,6.54,6.62,2147600
Keynote Systems,KEYN,20130225,15.5,15.55,15.16,15.18,77400
The Keyw Holding Corp.,KEYW,20130225,13.91,14.84,13.91,14.18,720700
Kforce,KFRC,20130225,14.61,14.63,14.14,14.17,164800
Kingold Jewelry Inc.,KGJI,20130225,1.28,1.3,1.27,1.27,16100
Kingstone Companies Inc,KINS,20130225,5.25,5.25,5.15,5.15,4700
Kior Inc.,KIOR,20130225,5.72,5.72,5.5,5.5,109400
Keating Capital Inc.,KIPO,20130225,6.26,6.44,6.25,6.27,26600
Kips Bay Medical,KIPS,20130225,0.95,1.01,0.95,1.01,42500
Kirkland's,KIRK,20130225,11.58,11.67,11.4,11.51,67800
Kla-Tencor Corp.,KLAC,20130225,55.22,55.57,53,53.02,2146700
Kulicke And Soffa Industries,KLIC,20130225,11.13,11.17,10.72,10.73,521600
Kandi Technolgies,KNDI,20130225,3.82,3.89,3.72,3.74,45500
Kona Grill,KONA,20130225,8.71,8.75,8.52,8.53,25800
Kongzhong Corp.,KONG,20130225,6.54,6.57,6.36,6.38,81800
Thermogenesis,KOOL,20130225,0.91,0.91,0.87,0.88,30300
Kopin Corp.,KOPN,20130225,3.43,3.43,3.19,3.21,151100
Koss Corp.,KOSS,20130225,5.05,5.05,5.05,5.05,1000
Kraft Foods Group Inc.,KRFT,20130225,47.77,47.79,46.73,46.74,3112600
Kearny Financial,KRNY,20130225,10.35,10.35,9.87,9.95,49800
K-Swiss Inc.,KSWS,20130225,4.73,4.73,4.7,4.7,970200
Key Tronic Corp.,KTCC,20130225,10.24,10.29,9.97,9.98,59200
Key Technology,KTEC,20130225,12.59,12.59,12.33,12.37,5500
Kratos Defense & Security Solutions,KTOS,20130225,4.43,4.49,4.35,4.36,195000
Ku6 Media Co.,KUTV,20130225,1.03,1.06,1.02,1.02,25200
Kvh Industries,KVHI,20130225,13.66,13.68,13.24,13.29,54400
Kayak Software Corporation,KYAK,20130225,39.81,39.95,39.52,39.67,30400
Kythera Biopharmaceuticals Inc,KYTH,20130225,26.3,26.3,25.37,25.37,16700
Louisiana Bancorp,LABC,20130225,17.3,17.31,17.29,17.31,500
Multi-Color Corp.,LABL,20130225,24.25,24.25,23.39,23.47,26200
Lakes Entertainment,LACO,20130225,3.01,3.08,3.01,3.04,9700
Lakeland Industries,LAKE,20130225,4.8,4.83,4.75,4.75,46900
Lamar Advertising Company,LAMR,20130225,43.89,44.36,43.07,43.11,644400
Lancaster Colony Corp.,LANC,20130225,73.94,74.01,71.89,71.95,58900
Gladstone Land Corporation,LAND,20130225,14.75,15.1,14.75,14.9,5600
Landmark Bancorp Inc.,LARK,20130225,20.24,20.8,19.92,19.99,2800
Lawson Products,LAWS,20130225,13.72,13.78,13.46,13.46,26700
Layne Christensen Company,LAYN,20130225,23.07,23.2,21.83,21.92,90500
Lakeland Bancorp,LBAI,20130225,9.62,9.66,9.52,9.52,104600
Leading Brands Inc,LBIX,20130225,3.73,3.73,3.42,3.73,2900
Liberty Global,LBTYA,20130225,64.22,65.73,63.37,65.2,3578800
Liberty Global,LBTYB,20130225,64.66,65.23,64.01,65.18,1000
Liberty Global,LBTYK,20130225,59.21,60.57,58.51,60.22,1023800
Lca-Vision Inc.,LCAV,20130225,2.97,3,2.88,2.89,109500
Lcnb Corporation,LCNB,20130225,16.21,16.27,16.07,16.27,1200
Lifetime Brands,LCUT,20130225,11.13,11.13,10.67,10.71,9900
Leap Wireless International,LEAP,20130225,5.88,5.88,5.62,5.66,1498000
Lincoln Electric Holdings,LECO,20130225,56.02,56.2,54.22,54.23,225800
Market Leader Inc,LEDR,20130225,7.72,7.98,7.62,7.83,66600
Semileds Corp.,LEDS,20130225,0.74,0.82,0.73,0.81,279800
Littelfuse,LFUS,20130225,67.75,67.75,64.95,65.05,83900
Lifevantage Corp,LFVN,20130225,2.5,2.52,2.45,2.47,209400
Legacy Reserves Lp,LGCY,20130225,26.21,26.3,25.76,25.92,195800
Ligand Pharmaceuticals Inc.,LGND,20130225,21.32,21.33,20.46,20.52,134500
Lhc Group,LHCG,20130225,20.62,20.71,20.06,20.1,33600
Life Technologies Corp.,LIFE,20130225,58.46,58.65,56.85,56.9,1433800
Lime Energy Co.,LIME,20130225,0.8,0.8,0.72,0.75,19400
Lincoln Educational Services Corp.,LINC,20130225,6.41,6.46,6,6.08,74800
Linn Energy Llc,LINE,20130225,38.67,38.69,37.2,37.21,1872400
Liberty Media Corp.,LINTA,20130225,21.42,21.55,20.97,20.98,6004200
Liberty Media Corp.,LINTB,20130225,21.18,21.4,21.18,21.4,200
Fidelity Southern Corp.,LION,20130225,11.15,11.15,11,11,16000
Lionbridge Technologies,LIOX,20130225,3.89,3.89,3.76,3.82,159200
Livedeal,LIVE,20130225,3.21,3.23,3.11,3.14,5100
Lihua International,LIWA,20130225,5.13,5.17,4.93,4.97,51800
Lakeland Financial Corp.,LKFN,20130225,24.99,25.15,24.38,24.5,36000
Lkq Corp.,LKQ,20130225,22.55,22.66,22.36,22.37,1973000
L&L Energy,LLEN,20130225,1.66,1.75,1.65,1.75,147900
Limelight Networks,LLNW,20130225,2.26,2.29,2.17,2.19,401300
Linear Technology Corp.,LLTC,20130225,38.06,38.24,37.38,37.38,2518800
Lemaitre Vascular,LMAT,20130225,6.03,6.07,5.99,6.04,3700
Liberty Media Corp. Series A,LMCA,20130225,105.75,108.25,105.75,106.42,322600
Liberty Media Corporation,LMCB,20130225,106.09,107.54,106.09,107.54,400
Lmi Aerospace,LMIA,20130225,22.67,23.2,22.26,22.5,57400
Limoneira Co,LMNR,20130225,19.77,19.96,19.21,19.22,32500
Luminex Corp.,LMNX,20130225,17.41,17.55,17.05,17.06,117300
Lumos Networks Corp.,LMOS,20130225,10.78,10.88,9.68,10.6,81400
Lnb Bancorp,LNBB,20130225,8.6,8.65,8.6,8.65,2900
Lance,LNCE,20130225,25.11,25.4,24.63,24.66,179100
Linn Co Llc,LNCO,20130225,39.95,39.95,38.5,38.61,888400
Landec Corp.,LNDC,20130225,11.03,11.19,10.82,10.91,152100
Manhattan Bridge Capital Inc,LOAN,20130225,1.29,1.29,1.25,1.25,2600
Local Corporation,LOCM,20130225,1.73,1.76,1.68,1.68,112100
Logitech International S.A.,LOGI,20130225,7,7.04,6.91,6.92,771000
Logmein,LOGM,20130225,17.1,17.65,16.98,17.19,626900
Lojack Corp.,LOJN,20130225,3.1,3.39,3.1,3.19,17000
Elong,LONG,20130225,16.11,16.29,15.84,16.25,23600
Looksmart,LOOK,20130225,0.9,0.91,0.89,0.9,20800
Grand Canyon Education,LOPE,20130225,25.53,25.55,24.67,24.76,484200
Loral Space And Communications,LORL,20130225,59.05,59.24,57.49,57.49,31100
Liposcience Inc.,LPDX,20130225,10.07,10.07,9.26,9.76,106900
Life Partners Holdings Inc,LPHI,20130225,3.79,3.81,3.66,3.68,93800
Lpl Investment Holdings Inc.,LPLA,20130225,31.76,31.99,31,31.01,99500
Lifepoint Hospitals,LPNT,20130225,44,44.28,42.93,43.06,432700
Laporte Bancorp,LPSB,20130225,9.81,9.81,9.57,9.57,2400
Liveperson,LPSN,20130225,14.15,14.15,13.89,13.89,452100
Lightpath Technologies,LPTH,20130225,0.84,0.86,0.83,0.83,15500
Lpath Inc,LPTN,20130225,4.64,4.65,4.21,4.57,39200
Liquidity Services,LQDT,20130225,33.84,33.84,32.5,33.15,497300
Lrad Corp.,LRAD,20130225,1.18,1.2,1.16,1.18,53000
Lam Research Corp.,LRCX,20130225,42.16,42.67,40.85,40.86,1526700
Lsb Financial,LSBI,20130225,21.25,21.25,21.25,21.25,1200
Lake Shore Bancorp,LSBK,20130225,10.83,10.83,10.71,10.71,400
Lattice Semiconductor Corp.,LSCC,20130225,4.9,5,4.63,4.63,1574600
Lsi Logic Corp.,LSI,20130225,7.16,7.19,6.8,6.83,7079000
Landstar System,LSTR,20130225,55.43,55.64,53.56,53.6,439200
Lightbridge Corp.,LTBR,20130225,1.88,2,1.85,1.99,61600
Linktone Ltd,LTON,20130225,2.8,2.81,2.69,2.69,51300
Learning Tree International,LTRE,20130225,3.56,3.75,3.56,3.74,3700
Lantronix,LTRX,20130225,2,2,1.95,1.95,7400
Ltx-Credence Corp.,LTXC,20130225,6.58,6.59,6.32,6.33,201000
Lufkin Industries,LUFK,20130225,65.94,65.99,63.74,63.8,547900
Lululemon Athletica Inc.,LULU,20130225,67.35,68.23,66.72,66.73,1934800
Luna Innovations Inc.,LUNA,20130225,1.2,1.2,1.2,1.2,200
Liberty Interactive Corporation,LVNTA,20130225,72.4,73.18,70.77,70.97,100900
Lifeway Foods,LWAY,20130225,11.41,11.41,11.16,11.16,13100
Lexicon Pharmaceuticals,LXRX,20130225,2.01,2.03,1.94,1.95,662000
Lsi Industries Inc.,LYTS,20130225,7.02,7.04,6.96,7.01,29000
Merrimack Pharmaceuticals Inc.,MACK,20130225,6.37,6.38,6.05,6.07,193600
Magnetek,MAG,20130225,13.03,13.03,12.87,12.87,1500
Magal Security Systems Ltd,MAGS,20130225,4.57,4.57,4.46,4.5,16300
Mako Surgical,MAKO,20130225,11.34,11.63,11.3,11.38,1236700
Manhattan Associates,MANH,20130225,68.99,69.17,67.36,67.44,164800
Mantech International Corp.,MANT,20130225,25.71,25.79,25.08,25.1,250300
Map Pharmaceuticals,MAPP,20130225,24.94,24.98,24.94,24.95,1024700
Remark Media Inc,MARK,20130225,1.28,1.4,1.26,1.34,3900
Marine Petroleum Trust,MARPS,20130225,14.62,15.5,14.62,15.35,13100
Material Sciences Corp.,MASC,20130225,10.3,10.4,10.3,10.3,3100
Masimo Corp.,MASI,20130225,20.22,20.42,19.5,19.51,412900
Mattel,MAT,20130225,40.9,41.01,39.94,39.96,1843900
Eloyalty Corp.,MATR,20130225,4.42,4.42,4.15,4.24,52400
Matthews International Corp.,MATW,20130225,33.87,33.95,32.65,32.67,73600
Maxygen,MAXY,20130225,2.47,2.48,2.44,2.44,67200
Mb Financial Inc.,MBFI,20130225,23.89,24.03,23.17,23.18,306800
Metabolix,MBLX,20130225,2.41,2.48,2.16,2.24,295900
Multiband Corp.,MBND,20130225,2.04,2.22,2.04,2.09,53900
Middleburg Financial Corp.,MBRG,20130225,19.63,19.7,19.5,19.55,6300
M B T Financial Corp,MBTF,20130225,3.68,3.69,3.55,3.61,6800
Merchants Bancshares,MBVT,20130225,28.83,28.94,28.14,28.14,12200
Mercantile Bank Corp.,MBWM,20130225,16.7,16.7,16.5,16.5,11100
Macatawa Bank Corp.,MCBC,20130225,4.74,4.83,4.69,4.8,38800
Metrocorp Bancshares,MCBI,20130225,10.39,10.4,10.3,10.3,17800
Madison County Financial Inc.,MCBK,20130225,16.26,16.26,16.25,16.25,1300
Mid-Con Energy Partners Lp,MCEP,20130225,22.2,22.26,21.78,21.82,33200
Mcg Capital Corp.,MCGC,20130225,4.54,4.57,4.49,4.49,355500
Microchip Technology Inc.,MCHP,20130225,37,37.25,36.09,36.11,2039400
Marchex,MCHX,20130225,3.94,3.95,3.66,3.7,142900
Mecox Lane Limited,MCOX,20130225,2.27,2.44,2.22,2.44,6100
Monarch Casino & Resort,MCRI,20130225,10.31,10.31,9.76,9.79,13500
Micrel Inc.,MCRL,20130225,10.44,10.55,10.31,10.37,291300
Micros Systems,MCRS,20130225,43.6,43.91,43.08,43.08,1565700
Medassets,MDAS,20130225,18.91,19.07,18.33,18.34,439300
Mdc Partners Inc.,MDCA,20130225,13.1,13.5,13,13.05,115100
Medical Action Industries Inc.,MDCI,20130225,6.24,6.24,5.74,5.76,66200
The Medicines Company,MDCO,20130225,31.73,32.17,31.11,31.11,739500
Mhi Hospitality Corp.,MDH,20130225,4.06,4.18,4,4.1,23900
First Trust Exchange-Traded Fun,MDIV,20130225,21.18,21.18,20.87,20.89,239700
