<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Daystar Technologies,DSTI,20130207,1.47,1.5,1.41,1.5,10200
Deswell Industries,DSWL,20130207,2.55,2.58,2.51,2.56,15300
Datalink Corp.,DTLK,20130207,8.81,8.9,8.77,8.85,45300
Dts,DTSI,20130207,19.37,19.37,19.15,19.28,22400
Directv,DTV,20130207,52.3,52.72,51.7,52.59,3961500
Dynavax Technologies Corp.,DVAX,20130207,3.13,3.21,3.09,3.16,2623500
Dynavox Inc.,DVOX,20130207,0.35,0.38,0.33,0.34,83900
Dreamworks Animation Skg,DWA,20130207,16.73,16.97,16.21,16.31,1975700
Datawatch Corp.,DWCH,20130207,11.79,12.02,11.57,11.94,16400
Dawson Geophysical Company,DWSN,20130207,26.89,27.24,26.56,27.09,36900
Dexcom,DXCM,20130207,15.09,15.09,14.67,14.78,208400
Casual Male Retail Group,DXLG,20130207,4.47,4.53,4.39,4.48,17800
Dxp Enterprises,DXPE,20130207,57.85,58.52,57.85,58.4,62200
The Dixie Group,DXYN,20130207,4.07,4.33,4.07,4.25,6900
Dyax,DYAX,20130207,3.07,3.11,2.99,3,369200
Dynatronics Corp.,DYNT,20130207,3.8,3.87,3.6,3.61,5900
Dynasil Corporation Of America,DYSL,20130207,1.01,1.01,1.01,1.01,300
Electronic Arts Inc.,EA,20130207,16.91,17.03,16.72,16.87,3101000
Erickson Air-Crane Incorporated,EAC,20130207,11.76,11.9,11.61,11.82,13000
Ebay Inc.,EBAY,20130207,56.17,56.39,55.35,56.13,7646600
Ebix Inc,EBIX,20130207,16.4,16.79,16.37,16.57,412900
Eagle Bancorp Montana,EBMT,20130207,10.7,10.79,10.65,10.79,1200
Renewable Energy Trade Board Corp.,EBOD,20130207,2.14,2.22,2.07,2.07,4000
Meridian Interstate Bancorp,EBSB,20130207,17.75,17.89,17.67,17.67,6100
Enterprise Bancorp Inc,EBTC,20130207,16.22,16.26,16.19,16.21,1400
Echo Global Logistics,ECHO,20130207,18.05,18.48,17.96,18.48,310300
US Ecology,ECOL,20130207,23.87,24.08,23.69,23.85,37400
Encore Capital Group Inc,ECPG,20130207,30.72,30.72,30.11,30.49,191600
Echo Therapeutics,ECTE,20130207,0.81,0.81,0.75,0.77,793300
Ecotality,ECTY,20130207,0.55,0.58,0.54,0.56,27000
Endocyte,ECYT,20130207,9.48,9.48,9.2,9.38,93400
Edac Technologies Corp.,EDAC,20130207,13.41,13.51,13.4,13.5,4300
Edap Tms S.A.,EDAP,20130207,3.33,3.33,3.21,3.31,89000
Edgewater Technology,EDGW,20130207,4.25,4.28,4.12,4.25,12400
Education Management Corp.,EDMC,20130207,4,4.08,3.93,3.98,241700
Exceed Company Ltd,EDS,20130207,1.43,1.49,1.41,1.41,5200
Educational Development Corp.,EDUC,20130207,3.85,3.9,3.85,3.9,8500
Euronet Worldwide,EEFT,20130207,24.71,24.82,24.33,24.44,112600
Ecology And Environment,EEI,20130207,12.87,12.87,12.85,12.85,1900
Emrg Mkts Asia MSCI Ishares,EEMA,20130207,56.85,56.85,56.18,56.27,13700
Emrg Mkts EMEA MSCI Ishares,EEME,20130207,55.78,55.78,55.19,55.36,900
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130207,54.78,54.78,53.43,53.65,3600
Electronics For Imaging,EFII,20130207,22.86,23.02,22.54,22.74,261400
Enterprise Financial Services Corp.,EFSC,20130207,13.2,13.42,13.17,13.28,18800
Efuture Information Technology Inc.,EFUT,20130207,3.72,3.72,3.72,3.72,0
Egain Comm Cp,EGAN,20130207,6.85,7.1,6.56,6.83,182300
Eagle Bancorp,EGBN,20130207,22.58,22.72,22.49,22.5,44600
8X8 Inc,EGHT,20130207,6.89,6.96,6.7,6.88,1322800
Eagle Bulk Shipping Inc.,EGLE,20130207,1.85,1.85,1.76,1.8,101400
Nic Inc.,EGOV,20130207,16.13,16.15,15.77,15.77,383400
Emrg Mkts Growth MSCI Ishares,EGRW,20130207,56.82,57.66,56.64,56.64,3500
Entertainment Gaming Asia Inc.,EGT,20130207,2,2.09,1.99,2.08,37000
Ehealth,EHTH,20130207,25,25.05,24.44,24.55,102900
Eastern Insurance Holdings,EIHI,20130207,18.73,18.89,18.3,18.84,3600
Endologix Inc,ELGX,20130207,15.5,15.64,15.14,15.44,187500
Earthlink,ELNK,20130207,6.88,6.92,6.78,6.91,507700
Echelon Corp.,ELON,20130207,2.43,2.51,2.28,2.33,163100
Eloqua Inc.,ELOQ,20130207,23.47,23.49,23.47,23.48,168300
Syneron Medical Ltd,ELOS,20130207,10.13,10.21,10.04,10.16,50800
Electro Rent Corp.,ELRC,20130207,15.98,16.11,15.62,15.64,15500
Electro-Sensors,ELSE,20130207,3.89,3.89,3.89,3.89,0
Eltek Ltd,ELTK,20130207,1.18,1.32,1.18,1.27,63600
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130207,80.4,80.4,80.01,80.2,7700
Emclaire Financial Corp,EMCF,20130207,23.87,23.87,23.87,23.87,100
Emc Insurance Group,EMCI,20130207,26.19,26.19,25.81,25.96,5000
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130207,51.95,51.95,51.95,51.95,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130207,42.98,42.98,42.98,42.98,0
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130207,27.75,27.79,27.56,27.56,1700
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130207,36.41,36.6,36.29,36.55,18700
Elbit Imaging Ltd,EMITF,20130207,1.57,1.57,1.43,1.43,1400
Emcore Corp.,EMKR,20130207,6.37,6.75,6.37,6.65,562800
Eastern Company,EML,20130207,16.09,16.18,16.05,16.1,6500
Emmis Communications Corp.,EMMS,20130207,1.8,1.8,1.76,1.76,31300
Emmis Communications Corp.,EMMSP,20130207,9.7,9.7,9.7,9.7,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130207,21.74,21.74,21.18,21.37,3200
Endo Pharmaceuticals Holdings Inc.,ENDP,20130207,30.4,30.57,29.67,29.94,3907900
Englobal Corp.,ENG,20130207,0.69,0.7,0.65,0.68,22300
Entremed,ENMD,20130207,2.69,2.69,2.53,2.6,78400
Enernoc,ENOC,20130207,15.48,15.68,15.03,15.16,301500
Enphase Energy Inc.,ENPH,20130207,4.07,4.45,4.07,4.24,341300
The Ensign Group,ENSG,20130207,29.07,29.54,28.75,29.25,63600
Global Eagle Entertainment Inc.,ENT,20130207,9.87,10.03,9.85,9.93,33800
Entegris,ENTG,20130207,9.73,9.81,9.6,9.66,445600
Entropic Communications,ENTR,20130207,4.8,4.85,4.7,4.71,703700
Global Eagle Entertainment Inc. Wt,ENTWW,20130207,1.68,1.68,1.35,1.48,83400
Envivio Inc.,ENVI,20130207,1.59,1.62,1.57,1.59,106900
Enzon Pharmaceuticals,ENZN,20130207,4.9,4.96,4.9,4.92,140800
Eon Communications Corp.,EONC,20130207,0.99,1.05,0.87,1.02,37100
E2Open Inc,EOPN,20130207,18.28,18.59,17.78,18.49,160600
Ambassadors Group,EPAX,20130207,4.93,4.93,4.45,4.49,147900
Bottomline Technologies,EPAY,20130207,27.67,27.86,27.4,27.73,291500
Epoch Holding Corp.,EPHC,20130207,27.95,27.99,27.92,27.94,164500
Epiq Systems,EPIQ,20130207,12.29,12.29,12.09,12.2,131300
Epocrates,EPOC,20130207,11.68,11.71,11.68,11.7,95900
Equinix,EQIX,20130207,217.3,218.52,211.41,214.08,758700
Lm Ericsson Telephone Company,ERIC,20130207,12.24,12.25,12.05,12.21,4263000
Erie Indemnity Company,ERIE,20130207,74.02,74.36,73.2,74.32,22500
Energy Recovery,ERII,20130207,3.72,3.74,3.65,3.68,41400
Eagle Rock Energy Partners L.P.,EROC,20130207,9.15,9.21,9.07,9.19,392100
Empire Res Inc,ERS,20130207,5,5.1,4.7,5.01,29800
Esb Financial Corp.,ESBF,20130207,13.67,13.73,13.63,13.63,1800
The Elmira Savings Bank Fsb,ESBK,20130207,23.12,23.12,23.12,23.12,0
Escalade Inc.,ESCA,20130207,5.55,5.6,5.54,5.6,13100
Euroseas Ltd,ESEA,20130207,0.97,1,0.96,0.99,48200
Enstar Group Limited,ESGR,20130207,125.6,125.75,123.14,124.62,17900
Electro Scientific Industries,ESIO,20130207,10.97,11.05,10.89,10.89,134000
Elbit Systems Ltd,ESLT,20130207,37.34,37.5,37.07,37.08,1900
Escalon Medical,ESMC,20130207,1.03,1.03,1.01,1.01,300
Express Scripts,ESRX,20130207,54.83,55.34,54.72,55.01,4398100
Essa Bancorp,ESSA,20130207,10.88,11.02,10.88,10.97,2100
Essex Rental Corp.,ESSX,20130207,4,4.07,3.76,3.81,32900
Elecsys Corp.,ESYS,20130207,4.38,4.44,4.19,4.19,1900
E*Trade Financial Corp.,ETFC,20130207,10.89,11,10.68,10.99,6320900
Enteromedics Inc.,ETRM,20130207,2.97,2.98,2.8,2.84,2179900
Europe Financials Index MSCI Ishares,EUFN,20130207,20.7,20.7,20.27,20.35,35600
Edwards Group Limited,EVAC,20130207,7,7,6.72,6.8,40500
Emrg Mkts Value MSCI Ishares,EVAL,20130207,50.34,50.34,50.34,50.34,100
Eastern Virginia Bankshares,EVBS,20130207,6.2,6.25,6.2,6.25,1900
Ev Energy Partners L.P.,EVEP,20130207,57.41,57.65,56.1,56.38,335800
Evolving Systems,EVOL,20130207,6.79,6.9,6.61,6.78,42000
East West Bancorp,EWBC,20130207,23.85,24,23.64,23.95,824400
Exa Corporation,EXA,20130207,9.72,9.72,9.33,9.35,24000
Exactech,EXAC,20130207,18.93,19,18.66,18.7,6500
Exar Corp.,EXAR,20130207,10.7,10.77,10.56,10.59,146600
Exact Sciences Corp.,EXAS,20130207,11.13,11.13,10.85,10.86,583600
Exelixis,EXEL,20130207,4.69,4.74,4.62,4.7,1056400
Exfo Inc,EXFO,20130207,5.86,5.9,5.82,5.9,11400
Exterran Partners L.P.,EXLP,20130207,23.02,23.2,22.72,22.99,209200
Exlservice Holdings,EXLS,20130207,29.7,29.89,29.23,29.36,121400
Expeditors International Of Washington,EXPD,20130207,43.25,43.25,42.62,43.08,1737500
Expedia,EXPE,20130207,65.68,66.18,63.11,65.4,3856100
Exponent,EXPO,20130207,49.18,49.21,48.56,48.8,81000
Extreme Networks,EXTR,20130207,3.54,3.58,3.54,3.54,532500
Energy Xxi [Bermuda] Limited,EXXI,20130207,32.25,32.27,31.76,32.06,643900
Ezchip Semiconductor Limited,EZCH,20130207,31.16,31.49,30.88,31.37,273200
Ezcorp,EZPW,20130207,21.55,21.55,20.96,21.23,460900
First Advantage Bancorp,FABK,20130207,12.76,12.76,12.76,12.76,100
Falconstor Software,FALC,20130207,2.6,2.63,2.55,2.61,47900
Diamondback Energy Inc.,FANG,20130207,22.06,22.69,22,22.42,61300
Farmer Brothers Company,FARM,20130207,13.65,13.65,12.23,13.15,202800
Faro Technologies,FARO,20130207,34.65,35.31,34.59,35.08,136700
Fastenal Company,FAST,20130207,50.01,50.23,49.55,49.82,1146600
Facebook Inc,FB,20130207,29.11,29.15,28.27,28.65,34540000
First Business Financial Services,FBIZ,20130207,24.14,24.15,24.06,24.15,11500
Firstbank Corp.,FBMI,20130207,11.74,11.84,11.74,11.81,7000
The First Bancshares,FBMS,20130207,10.8,10.81,10.74,10.81,4000
First Bancorp,FBNC,20130207,12.84,13.2,12.74,13.04,96700
First Connecticut Bancorp Inc.,FBNK,20130207,14.15,14.2,14.04,14.14,12600
Fbr & Co,FBRC,20130207,4.3,4.36,4.25,4.29,137100
Fauquier Bankshares,FBSS,20130207,12.3,12.3,12.2,12.2,800
First California Financial Group,FCAL,20130207,8.08,8.13,8.02,8.1,53800
First Capital,FCAP,20130207,19.6,20,19.52,19.52,500
First Community Bancshares,FCBC,20130207,15.57,15.71,15.41,15.56,20400
First Community Corp.,FCCO,20130207,9.03,9.05,9.03,9.05,300
1St Constitution Bancorp [Nj],FCCY,20130207,8.76,8.83,8.76,8.83,3900
Fuelcell Energy,FCEL,20130207,1.13,1.14,1.09,1.11,775900
Firstcity Financial Corp.,FCFC,20130207,9.81,9.85,9.81,9.84,16200
First Cash Financial Services,FCFS,20130207,53.81,54.06,53.36,53.95,153500
FTSE China [Hk Listed] Index Ishares,FCHI,20130207,49.59,49.59,48.84,49.07,8800
First Clover Leaf Financial,FCLF,20130207,7.22,7.22,7.22,7.22,100
First Citizens Bancshares,FCNCA,20130207,176.86,178.74,176.17,178.25,12500
1St Century Bancshares Inc,FCTY,20130207,5.04,5.15,4.81,4.89,1600
First Capital Bancorp Inc. [Va],FCVA,20130207,3.05,3.07,3.01,3.05,3800
First Citizens Banc,FCZA,20130207,6.49,6.5,6.39,6.39,11400
First Defiance Financial,FDEF,20130207,21.72,21.94,21.7,21.9,13100
Federal-Mogul Corp.,FDML,20130207,9.65,9.75,9.46,9.61,102400
Fidus Investment Corporation,FDUS,20130207,18.01,18.01,17.51,17.87,79700
Far East Financials Index MSCI Ishares,FEFN,20130207,28.7,28.7,28.45,28.48,800
Fei Company,FEIC,20130207,62.48,64.73,57.5,61.23,526800
Frequency Electronics,FEIM,20130207,9.61,9.84,9.55,9.71,7100
Franklin Electric Co.,FELE,20130207,66.07,66.07,64.88,65.33,55000
Forbes Energy Svcs,FES,20130207,2.76,2.85,2.75,2.83,16600
First Financial Bancorp.,FFBC,20130207,15.56,15.63,15.45,15.56,169200
First Financial Bancorp.,FFBCW,20130207,5.5,5.5,5.5,5.5,8800
First Federal Bancshares Of Arkansas,FFBH,20130207,9.93,9.95,9.7,9.81,3200
First Financial Holdings,FFCH,20130207,15.8,16.34,15.8,16.26,47500
Fedfirst Financial Corp.,FFCO,20130207,16.61,17.24,16.61,17.2,9900
Frozen Food Express Industries,FFEX,20130207,1.08,1.2,1.08,1.2,66900
Fuwei Films Co.,FFHL,20130207,1.53,1.58,1.53,1.58,1200
Flushing Financial Corp.,FFIC,20130207,15.98,15.98,15.63,15.83,30500
First Financial Bankshares,FFIN,20130207,42.81,43.15,42,42.35,39800
F5 Networks,FFIV,20130207,107.54,107.99,104.13,105,1764000
Farmers Capital Bank Corp.,FFKT,20130207,17.19,17.19,16.27,16.85,22600
First Financial Service Corp.,FFKY,20130207,2.84,2.85,2.82,2.84,2200
Friendfinder Networks Inc.,FFN,20130207,0.73,0.76,0.73,0.74,16400
First Federal Of Northern Michigan Bancorp,FFNM,20130207,4.76,4.9,4.6,4.9,1500
First Financial Northwest,FFNW,20130207,8.1,8.1,8.05,8.07,8700
Female Health Company,FHCO,20130207,7.42,7.42,7.14,7.16,109200
First Interstate Bancsystem,FIBK,20130207,17.48,17.73,17.14,17.27,31000
The Finish Line,FINL,20130207,18.3,18.47,18.16,18.42,764700
Sourcefire,FIRE,20130207,41.03,41.03,39.5,39.99,1091900
Financial Institutions,FISI,20130207,20,20,19.61,19.79,16900
Fiserv,FISV,20130207,80.2,80.34,79.75,79.96,1177600
Fifth Third Bancorp,FITB,20130207,16.64,16.77,16.36,16.47,10888000
Fifth Third Bancorp,FITBP,20130207,146.72,147.06,146.05,146.74,4000
Five Below Inc.,FIVE,20130207,38.16,38.5,37.61,38.13,495500
National Beverage,FIZZ,20130207,13.8,13.89,13.69,13.76,21500
Fluidigm Corp.,FLDM,20130207,16.66,16.73,16.45,16.59,118900
Flextronics International Ltd,FLEX,20130207,6.61,6.71,6.56,6.6,10134500
The First Of Long Island Corp.,FLIC,20130207,29.53,29.53,29.11,29.3,5800
Flir Systems,FLIR,20130207,23.63,26.11,23.56,26.03,3005700
Flamel Technologies S.A.,FLML,20130207,4,4.01,3.91,3.96,26600
Flow International Corp.,FLOW,20130207,3.85,3.89,3.79,3.83,70600
1-800 Flowers.Com,FLWS,20130207,3.87,4.01,3.85,3.96,195400
Flexsteel Industries,FLXS,20130207,22.89,23.39,22.03,22.05,16500
First Midwest Bancorp,FMBI,20130207,12.8,12.8,12.62,12.73,208200
Focus Media Holding Limited,FMCN,20130207,25.4,25.4,25.21,25.26,603200
Firstmerit Corp.,FMER,20130207,15.19,15.29,15.06,15.24,1001400
First M & F Corp.,FMFC,20130207,11.21,11.89,11,11.7,584300
Farmers Natl Banc Corp Oh,FMNB,20130207,6.9,6.9,6.64,6.69,3900
Fnb United,FNBN,20130207,11.32,11.32,10.91,10.91,1300
First Niagara Financial Group Inc.,FNFG,20130207,7.93,7.98,7.86,7.95,3247700
Financial Engines,FNGN,20130207,33.25,34.09,32.45,33.07,198300
21St Century Holding Company,FNHC,20130207,5.75,5.75,5.61,5.7,2400
First Bancorp Inc [Me],FNLC,20130207,16.93,16.99,16.74,16.89,7600
Finisar Corp.,FNSR,20130207,16.44,16.5,15.91,16.07,1602100
Amicus Therapeutics,FOLD,20130207,3.75,3.75,3.63,3.69,590400
Nasdaq Cea Smartphone First Trust,FONE,20130207,26.34,26.38,26.21,26.37,3600
Fonar Corp.,FONR,20130207,5.56,5.9,5.45,5.86,104300
Forward Industries,FORD,20130207,1.86,1.89,1.86,1.86,19800
Formfactor,FORM,20130207,5.03,5.1,4.94,5.03,369600
Forrester Research,FORR,20130207,28.1,28.18,27.93,28.04,34600
Formula Systems Ltd,FORTY,20130207,18.07,18.1,18.07,18.08,5600
Fossil,FOSL,20130207,104.77,105.99,102.9,105.78,718900
Francesca's Holdings Corporatio,FRAN,20130207,27.07,27.41,25.83,26.41,1350400
Republic First Bancorp,FRBK,20130207,2.52,2.55,2.49,2.53,11100
Fred's,FRED,20130207,13.33,13.39,13.06,13.29,132500
Freeseas Inc.,FREE,20130207,2.2,2.2,2.1,2.1,130300
Fiesta Restaurant Group Inc.,FRGI,20130207,18.13,18.53,17.9,18.01,40400
First Merchants Corp.,FRME,20130207,15.09,15.2,14.86,15.09,50100
Franklin Financial Corporation,FRNK,20130207,17.25,17.64,17.25,17.6,29200
Fairpoint Communications,FRP,20130207,8.96,9.01,8.31,8.64,242500
First South Bancorp Inc,FSBK,20130207,6.5,6.5,6.2,6.3,11400
Fs Bancorp Inc.,FSBW,20130207,15.14,15.25,15.14,15.24,2000
Fifth Street Finance Corp.,FSC,20130207,10.8,10.87,10.62,10.73,1601900
Fisher Communications,FSCI,20130207,36.47,36.79,36.35,36.43,21900
First Savings Financial Group,FSFG,20130207,21.99,22.1,21.95,22.1,21800
First Security Group,FSGI,20130207,3.05,3.05,2.69,2.69,800
First Solar,FSLR,20130207,31.41,31.64,30.66,31.11,3402600
Firstservice Corp.,FSRV,20130207,30.41,31.25,30.31,31.02,31300
L.B. Foster Company,FSTR,20130207,44.01,44.9,43.53,44.7,63000
Fuel Systems Solutions,FSYS,20130207,13.7,13.71,13.47,13.67,111800
Fuel Tech,FTEK,20130207,4.55,4.86,4.55,4.78,194000
Fortinet,FTNT,20130207,23.21,23.46,22.82,23.08,2072100
Frontier Communications Company,FTR,20130207,4.5,4.57,4.47,4.56,6326400
1St United Bancorp Inc. [Fl],FUBC,20130207,6.38,6.43,6.34,6.42,21600
Full Circle Capital Corp.,FULL,20130207,7.8,7.83,7.7,7.8,41400
Fulton Financial Corp.,FULT,20130207,10.95,11.03,10.91,10.96,540300
First United Corp.,FUNC,20130207,8.47,8.62,8.47,8.55,3900
Royce Focus Trust,FUND,20130207,7.15,7.17,7.08,7.12,32200
Furiex Pharmaceuticals,FURX,20130207,33.7,34.15,33.45,33.99,36600
Foster Wheeler Ag.,FWLT,20130207,26.6,26.61,25.94,26.07,801700
Forward Air Corp.,FWRD,20130207,37.34,37.34,36.96,37.14,31600
Fox Chase Bancorp,FXCB,20130207,17,17.15,17,17.11,28700
FX Energy,FXEN,20130207,4.07,4.28,4.05,4.21,359900
German American Bancorp,GABC,20130207,22.02,22.07,21.85,22,7100
Le Gaga Holdings,GAGA,20130207,3.62,3.75,3.57,3.58,3000
Global-Tech Advanced Innovations Inc.,GAI,20130207,9.49,9.89,9.17,9.5,7700
Gaiam,GAIA,20130207,3.32,3.41,3.32,3.37,8900
Gladstone Investment Corp.,GAIN,20130207,7.47,7.47,7.35,7.41,82900
Gladstone Investment Corporatio,GAINP,20130207,27.31,27.47,27.31,27.47,1700
Galena Biopharma,GALE,20130207,1.87,1.89,1.85,1.85,793100
Galectin Therapeutics Inc,GALT,20130207,2.51,2.72,2.5,2.59,17100
Galectin Therapeutics Inc.,GALTU,20130207,5.3,5.3,5.3,5.3,0
Galectin Therapeutics Inc.,GALTW,20130207,0.48,0.48,0.48,0.48,0
Shanda Games Limited,GAME,20130207,3.01,3.15,3.01,3.05,368700
Stealthgas,GASS,20130207,8.71,8.87,8.64,8.68,109600
Glacier Bancorp,GBCI,20130207,15.94,16.09,15.82,16.02,209500
Golub Capital Bdc,GBDC,20130207,16.1,16.1,15.87,16.02,204100
Global Indemnity Plc,GBLI,20130207,21.34,21.34,21.1,21.11,3900
Guaranty Bancorp,GBNK,20130207,2.05,2.05,2,2.01,37600
Greene County Bancorp,GCBC,20130207,20.51,20.51,20.51,20.51,0
Granite City Food And Brewery Ltd,GCFB,20130207,2.08,2.08,2.07,2.08,2600
Globecomm Systems Inc.,GCOM,20130207,12,12.02,11.74,11.87,179700
Sanofi-Aventis Cvr,GCVRZ,20130207,1.9,1.9,1.86,1.88,80500
Gencor Industries Inc.,GENC,20130207,7.35,7.35,7.21,7.29,7700
Genetic Technologies Ltd,GENE,20130207,2.52,2.55,2.42,2.46,15900
Gentium Spa,GENT,20130207,12.29,12.84,12.15,12.25,49100
Oyo Geospace Corp.,GEOS,20130207,99.2,113.73,98.13,110.2,519000
Geron Corp.,GERN,20130207,1.54,1.58,1.5,1.52,475800
Synageva Biopharma Corp.,GEVA,20130207,48.59,48.59,47.44,48.13,36000
Gevo,GEVO,20130207,2.3,2.39,2.25,2.29,548800
Guaranty Federal Bancshares,GFED,20130207,9.65,10.25,9.65,10.25,8200
General Finance Corp.,GFN,20130207,4.88,4.95,4.88,4.95,2500
General Finance Corporation,GFNCL,20130207,6.5,6.5,6.5,6.5,0
General Finance Corporation,GFNCZ,20130207,0.46,0.46,0.46,0.46,400
Grupo Financiero Galicia S.A.,GGAL,20130207,6.25,6.25,5.86,5.93,167600
Genomic Health,GHDX,20130207,29.05,29.54,28.28,28.98,427300
Gulf Island Fabrication,GIFI,20130207,22.59,23.04,22.31,22.35,54000
Giga-Tronics Inc.,GIGA,20130207,1.51,1.51,1.51,1.51,100
Gigamedia Limited,GIGM,20130207,1.11,1.18,1.06,1.13,207000
G-III Apparel Group,GIII,20130207,36.34,36.41,35.56,36.14,37200
Gilead Sciences,GILD,20130207,39.78,40.46,39.48,40.36,11699800
Gilat Satellite Networks Ltd,GILT,20130207,5.45,5.65,5.38,5.45,235100
Given Imaging Ltd,GIVN,20130207,16.44,16.44,16.31,16.35,49200
G&K Services,GK,20130207,40.66,40.82,39.81,40.51,53200
Geeknet,GKNT,20130207,15.09,15.29,15,15.07,4800
Gladstone Capital Corp.,GLAD,20130207,9.08,9.12,9.01,9.09,44300
Gladstone Capital Corporation,GLADP,20130207,25.86,26.96,25.86,26.96,1400
Globus Maritime Limited,GLBS,20130207,2.05,2.06,2.05,2.06,700
Glen Burnie Bancorp,GLBZ,20130207,11.6,11.67,11.5,11.57,1800
Wisdomtree Global Corporate Bon,GLCB,20130207,74.91,74.91,74.65,74.8,6500
Gleacher & Company,GLCH,20130207,0.97,0.97,0.88,0.9,62000
Golden Enterprises,GLDC,20130207,3.49,3.5,3.48,3.5,2100
Great Lakes Dredge & Dock Corp.,GLDD,20130207,9.36,9.4,9.17,9.33,223200
Credit Suisse Ag,GLDI,20130207,20.13,20.27,20.1,20.2,26900
Golar Lng Limited,GLNG,20130207,40.82,40.86,39.89,40.75,356700
Global Power Equipment Group Inc,GLPW,20130207,16.2,16.2,15.77,15.77,11200
Greenlight Capital Re,GLRE,20130207,24.67,24.69,23.99,24.19,150700
Glu Mobile Inc.,GLUU,20130207,2.09,2.33,2.02,2.29,3589900
Gordmans Stores,GMAN,20130207,12.51,12.53,12.45,12.52,40100
Green Mountain Coffee Roasters,GMCR,20130207,44.66,47.55,43.85,46.32,18431600
Geomet,GMETP,20130207,7.35,7.4,7.15,7.15,400
Golar Lng Partners Lp,GMLP,20130207,29.75,29.95,29.25,29.67,127700
General Communication,GNCMA,20130207,8.24,8.26,8.08,8.08,131100
GNMA Bond Ishares,GNMA,20130207,49.74,49.86,49.72,49.85,1000
Genmark Diagnostics,GNMK,20130207,10.63,10.78,10.41,10.43,62300
Complete Genomics,GNOM,20130207,3.12,3.13,3.1,3.13,240000
Gentex Corp.,GNTX,20130207,19.58,20.02,19.47,20.02,2335400
Genvec,GNVC,20130207,1.8,1.8,1.73,1.76,23700
Randgold Resources Limited,GOLD,20130207,95.28,96.45,94.94,95.16,450900
Gladstone Commercial Corp.,GOOD,20130207,19,19,18.75,18.87,26200
Gladstone Commercial Corporatio,GOODN,20130207,26.72,26.72,26.72,26.72,200
Gladstone Commercial Corp.,GOODO,20130207,25.27,25.27,25.27,25.27,0
Gladstone Commercial Corp.,GOODP,20130207,26,26.1,25.66,25.66,1500
Google Inc.,GOOG,20130207,769.7,778.81,765.5,773.95,2840500
Gaming Partners International Corp.,GPIC,20130207,7.95,8.1,7.94,8.1,22800
Gulfport Energy Corp.,GPOR,20130207,40.98,41.76,40.9,41.24,848700
Guanwei Recycling,GPRC,20130207,1.47,1.51,1.46,1.46,17200
Green Plains Renewable Energy,GPRE,20130207,8.54,9.2,8.46,8.98,1046700
Grifols S.A.,GRFS,20130207,26.8,26.8,26.18,26.3,241900
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130207,30.92,30.92,30.87,30.87,800
Griffin Land & Nurseries,GRIF,20130207,30.02,30.06,29.96,30.06,1500
Garmin Ltd,GRMN,20130207,37.79,38.28,37.68,38.16,1216000
U.S. Global Investors,GROW,20130207,3.9,4.03,3.81,3.81,31500
Groupon Inc,GRPN,20130207,5.4,5.5,5.2,5.28,7085100
Gravity Co.,GRVY,20130207,1.35,1.36,1.32,1.36,50000
Great Southern Bancorp,GSBC,20130207,25.05,25.05,24.7,24.76,13600
Gsi Group Inc,GSIG,20130207,9.58,9.7,9.47,9.59,107900
Gsi Technology,GSIT,20130207,6.36,6.38,6.24,6.26,28700
Compressco Partners L.P.,GSJK,20130207,19.9,20.38,19.86,20.1,18700
Globe Specialty Metals Inc.,GSM,20130207,15.77,15.77,15.44,15.5,578500
Global Sources Ltd,GSOL,20130207,8.14,8.2,7.98,8.05,22100
Next Innovation Corp.,GSVC,20130207,8.72,8.72,8.46,8.51,112900
Goodyear Tire & Rubber Company,GT,20130207,13.68,13.71,13.44,13.53,4510600
Gt Advanced Technologies Inc,GTAT,20130207,3.2,3.24,3.12,3.15,1336000
Good Times Restaurants Inc.,GTIM,20130207,2.9,2.9,2.84,2.89,8600
Gentiva Health Services,GTIV,20130207,10.06,10.43,9.2,9.44,1076100
Chart Industries,GTLS,20130207,66.07,66.37,65.27,66.25,130400
The Goodyear Tire & Rubber Co.,GTPPP,20130207,46.7,46.7,46.25,46.25,4100
Georgetown Bancp Ma,GTWN,20130207,12.1,12.1,12.1,12.1,0
Gtx,GTXI,20130207,5.14,5.14,4.96,4.99,62100
Guidance Software,GUID,20130207,11.75,11.98,11.55,11.91,55900
Middle East Dividend Wisdomtree,GULF,20130207,15.94,16.01,15.88,16.01,1300
Gulf Resources,GURE,20130207,1.16,1.16,1.13,1.14,83200
Gyrodyne Company Of America,GYRO,20130207,74.4,74.58,73.81,74.39,2800
Hawaiian Holdings,HA,20130207,5.6,5.71,5.56,5.7,938500
Hanmi Financial Corp.,HAFC,20130207,16.5,16.5,16.29,16.46,75400
The Hain Celestial Group,HAIN,20130207,58.75,60.98,57.83,60.68,1577700
Hallmark Financial Services,HALL,20130207,9.05,9.07,8.94,8.97,14400
