<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Healthcare Services Group,HCSG,20130221,24.33,24.45,24.07,24.23,259400
Hardinge,HDNG,20130221,12.81,13.25,12.5,12.68,44800
Hudson Technologies,HDSN,20130221,4.05,4.2,4.05,4.16,61000
H&E Equipment Services,HEES,20130221,19.76,19.81,18.93,18.96,588800
Helen Of Troy Limited,HELE,20130221,36.88,37.11,36.49,36.66,83100
Heritage Oaks Bancorp,HEOP,20130221,5.6,5.63,5.59,5.62,9600
Hercules Offshore,HERO,20130221,6.65,6.7,6.32,6.58,5232100
Hopfed Bancorp,HFBC,20130221,10.01,10.19,9.97,10.19,6900
Home Federal Bancorp Inc. Of Louisiana,HFBL,20130221,17.89,17.89,17.89,17.89,100
Hf Financial,HFFC,20130221,13.15,13.4,13.15,13.2,6300
Heritage Financial Corp.,HFWA,20130221,14.22,14.37,14.19,14.22,4700
China Hgs Real Estate,HGSH,20130221,4,4.08,3.85,3.94,5700
Hibbett Sports,HIBB,20130221,51.94,53.09,51.63,51.85,274900
Hingham Institution For Savings,HIFS,20130221,69.95,69.95,69,69,500
Highway Holdings,HIHO,20130221,1.75,1.75,1.67,1.74,4700
Health Insurance Innovations I,HIIQ,20130221,12.51,12.81,12.5,12.56,29800
Dot Hill Systems Corp.,HILL,20130221,1.35,1.37,1.27,1.33,183300
Himax Technologies,HIMX,20130221,3.03,3.03,2.99,3,395600
Hi-Tech Pharmacal Co.,HITK,20130221,36.5,36.57,35.84,36.33,29400
Hittite Microwave Corp.,HITT,20130221,64.75,65.04,64.04,64.66,94700
Hong Kong Television Network Ltd. Ads,HKTV,20130221,6.76,6.77,6.67,6.74,170400
Harmonic Inc.,HLIT,20130221,5.68,5.76,5.51,5.59,495600
Home Loan Servicing Solutions,HLSS,20130221,22.5,22.69,22.24,22.33,920200
Home Inns & Hotels Management Inc.,HMIN,20130221,29.36,29.36,27.6,27.94,215900
Hmn Financial,HMNF,20130221,5.45,5.45,5.05,5.06,7000
Helios & Matheson North America Inc.,HMNY,20130221,3.08,3.1,3.08,3.1,300
Hampton Roads Bankshares Inc,HMPR,20130221,1.4,1.43,1.35,1.4,102900
Homestreet Inc.,HMST,20130221,25.5,25.73,23.6,24.26,283600
Hms Holdings Corp,HMSY,20130221,26.62,27.01,25.53,25.95,1053900
Handy & Harman Ltd,HNH,20130221,15.9,15.9,15.48,15.53,8000
Hallador Energy Company,HNRG,20130221,8.19,8.19,8.08,8.08,1300
Hansen Medical,HNSN,20130221,2.3,2.42,2.29,2.3,284600
Hooker Furniture Corp.,HOFT,20130221,14.79,15.16,14.77,15,32400
Zhongpin Inc.,HOGS,20130221,12.75,12.89,12.7,12.81,244300
Hollysys Automation Technologies,HOLI,20130221,13.42,13.42,12.77,13.07,561800
Hollywood Media,HOLL,20130221,1.29,1.38,1.29,1.35,12500
Hologic,HOLX,20130221,21.51,21.55,21.04,21.31,2723400
Home Bancshares,HOMB,20130221,34.47,34.79,34.19,34.26,63700
Home Federal Bancorp,HOME,20130221,11.04,11.25,10.84,11.11,24700
Chanticleer Holdings Inc.,HOTR,20130221,1.7,1.95,1.7,1.71,5100
Hot Topic,HOTT,20130221,11.33,11.43,10.9,10.92,782600
Hovnanian Enterprises Inc,HOVNP,20130221,13.86,14,13.86,13.89,1400
Huntington Preferred Capital,HPCCP,20130221,28.2,28.34,28.02,28.29,8200
Hong Kong Highpower Technology,HPJ,20130221,1,1.05,1,1,8600
Harris Interactive,HPOL,20130221,1.65,1.68,1.64,1.68,158300
Hyperion Therapeutics Inc,HPTX,20130221,18.87,19.3,18.87,18.97,22800
Horizon Technology Finance Corp.,HRZN,20130221,15.29,15.31,14.74,14.85,75700
Henry Schein,HSIC,20130221,88.28,88.68,87,87.35,509000
Heidrick & Struggles International,HSII,20130221,16.84,17.05,16.49,16.65,34700
Heska Corp.,HSKA,20130221,8.56,8.56,8.41,8.41,2100
Hsn,HSNI,20130221,57.55,57.55,52.03,53.43,1059800
Hanwha Solarone Co. Ltd,HSOL,20130221,1.39,1.39,1.25,1.32,585700
Hudson Global Inc,HSON,20130221,4.22,4.22,4,4.08,50100
Healthstream,HSTM,20130221,23.34,23.4,21.9,22.16,211700
Hometrust Bancshares Inc.,HTBI,20130221,15.15,15.37,15.04,15.21,101900
Heritage Commerce Corp,HTBK,20130221,6.6,6.72,6.6,6.7,6200
Hutchinson Technology Inc.,HTCH,20130221,2.76,2.79,2.61,2.74,389600
Hickory Tech Corp.,HTCO,20130221,9.5,9.62,9.47,9.56,9300
China Lodging Group Limited,HTHT,20130221,17.61,17.9,17.36,17.63,62200
Heartland Express,HTLD,20130221,13.7,13.78,13.44,13.5,397300
Heartland Financial USA,HTLF,20130221,23.34,23.88,23.24,23.3,17400
Heartware International,HTWR,20130221,87.93,88.08,86.04,86.73,117200
Hub Group,HUBG,20130221,37.81,38.08,36.94,37.26,120500
Hurco Companies,HURC,20130221,29.78,30.43,29.09,29.25,8600
Huron Consulting Group Inc.,HURN,20130221,36.21,38.44,36.21,37.63,163800
Healthways,HWAY,20130221,11.17,11.62,11.17,11.34,70100
Hawthorn Bancshares,HWBK,20130221,10.38,10.38,10.01,10.02,500
Houston Wire & Cable Company,HWCC,20130221,11.85,11.85,11.5,11.64,23700
Hawkins,HWKN,20130221,38.42,38.92,38.01,38.46,6500
Hydrogenics Corp.,HYGS,20130221,8.74,8.75,8.55,8.6,11700
Horizon Pharma Inc.,HZNP,20130221,2.25,2.28,2.12,2.15,511900
Iac/Interactivecorp,IACI,20130221,41.4,41.79,40.94,41.57,1204900
Integra Lifesciences Holdings Corp.,IART,20130221,41.5,43.52,40,40.34,417100
Nasdaq Biotechnology Ishares,IBB,20130221,144.08,144.84,143.15,143.74,469500
Intervest Bancshares,IBCA,20130221,5.24,5.38,5.14,5.27,32800
Independent Bank Corp.,IBCP,20130221,6.22,6.7,6.05,6.66,135400
Iberiabank Corp.,IBKC,20130221,51.78,52.2,50.55,51.23,155200
Interactive Brokers Group,IBKR,20130221,14.81,14.85,14.69,14.8,426800
International Bancshares Corp.,IBOC,20130221,20.09,20.41,20.09,20.23,179800
Icad Inc.,ICAD,20130221,6.52,6.75,6.35,6.5,52900
Immucell Corp.,ICCC,20130221,3.69,3.95,3.69,3.95,1900
Icf International,ICFI,20130221,24.36,24.92,24.36,24.63,70400
Internet Capital Group,ICGE,20130221,12.04,12.72,12.04,12.48,119400
S&P Global Clean Energy Index Ishares,ICLN,20130221,7.4,7.4,7.28,7.37,19200
Icon Plc,ICLR,20130221,28.88,29.1,27.97,28.97,258800
Iconix Brand Group,ICON,20130221,23.78,24.09,23.72,23.89,785400
Intercept Pharmaceuticals Inc.,ICPT,20130221,37.24,37.8,35.31,35.45,9700
Icu Medical,ICUI,20130221,56.68,57.62,56.11,57.13,91500
Interdigital,IDCC,20130221,45.36,45.86,42.3,43.67,859000
Idenix Pharmaceuticals,IDIX,20130221,4.61,4.64,4.56,4.6,1684300
Idera Pharmaceuticals,IDRA,20130221,0.73,0.75,0.69,0.74,31700
Industrial Services Of America,IDSA,20130221,3.23,3.23,3.14,3.14,9500
I.D. Systems,IDSY,20130221,6.1,6.18,6.06,6.15,7200
Integrated Device Technology,IDTI,20130221,7.14,7.19,6.84,6.91,1754500
Idexx Laboratories,IDXX,20130221,91.71,91.86,91.07,91.21,263000
Icahn Enterprises L.P.,IEP,20130221,66.65,70.8,63.53,70.5,111000
Integrated Electrical Services,IESC,20130221,5.04,5.26,5.04,5.25,500
FTSE Epra/Nareit Dev Asia Idx Ishares,IFAS,20130221,33.73,33.73,33.3,33.44,22900
FTSE Epra/Nareit Dev EU Idx Ishares,IFEU,20130221,30.59,30.8,30.59,30.7,8500
FTSE Epra/Nareit Dev Re Ex-US Ishares,IFGL,20130221,32.96,32.96,32.68,32.81,175300
FTSE Epra/Nareit North America Ishares,IFNA,20130221,49.92,49.92,49.92,49.92,0
Infosonics Corp,IFON,20130221,0.59,0.64,0.58,0.59,5000
FTSE Dev Sm Cap Ex-North Amer Ishares,IFSM,20130221,37.95,37.95,37.71,37.71,1000
Internet Gold Golden Lines Ltd,IGLD,20130221,3.22,3.22,3,3,4300
Igo Inc,IGOI,20130221,3.2,3.29,3.14,3.28,7000
S&P/Citi Intl Treasury Bond Ishares,IGOV,20130221,100.49,100.94,100.47,100.67,102700
Igate Corp.,IGTE,20130221,18.81,18.96,18.43,18.5,89900
Information Services Group,III,20130221,1.38,1.43,1.36,1.36,93500
Insteel Industries,IIIN,20130221,16.46,16.59,15.78,16.05,66300
Internet Initiative Japan,IIJI,20130221,13.39,13.46,13.39,13.46,3100
Interval Leisure Group,IILG,20130221,20.5,20.81,20.44,20.52,59900
Intricon Corp.,IIN,20130221,4.64,4.83,4.6,4.83,8900
Ii-Vi Inc.,IIVI,20130221,17.59,17.91,17.45,17.62,507400
Ikanos Communications,IKAN,20130221,1.76,1.82,1.75,1.81,81400
Ikonics Corp.,IKNX,20130221,9,9.4,9,9.32,11000
Illumina,ILMN,20130221,48.45,49.27,48,48.36,1125600
Intermountain Comm,IMCB,20130221,12.62,13,12.62,13,200
Immunogen,IMGN,20130221,14.55,14.71,14.3,14.3,334800
Intermolecular Inc.,IMI,20130221,9.82,9.84,9.21,9.39,62200
Ingles Markets Inc.,IMKTA,20130221,19.03,19.5,18.88,19.49,48000
Immersion Corp.,IMMR,20130221,7.02,7.12,6.81,6.84,99100
Immunomedics,IMMU,20130221,2.8,2.83,2.7,2.7,212600
Imprimis Pharmaceuticals Inc.,IMMY,20130221,5.25,5.25,5,5.08,17700
Chipmos Technologies [Bermuda] Ltd,IMOS,20130221,10.7,10.81,10.56,10.67,91800
Imris Inc,IMRS,20130221,4.09,4.09,3.93,3.93,21500
Internap Network Services Corp.,INAP,20130221,7.88,7.99,7.75,7.9,540600
Incyte Corp.,INCY,20130221,21.13,21.27,20.7,20.98,4260200
Independent Bank,INDB,20130221,31.62,31.77,31.05,31.26,31800
S&P India Nifty 50 Index Ishares,INDY,20130221,24.52,24.52,24.28,24.42,423000
Informatica Corp.,INFA,20130221,36.1,36.1,35.16,35.45,2034500
Infinity Pharmaceuticals,INFI,20130221,40.81,40.97,39.92,40.63,435200
Infinera Corp.,INFN,20130221,6.59,6.59,6.31,6.44,876500
Interactive Intelligence,ININ,20130221,40.32,40.63,39.88,39.95,28800
Innotrac Corp.,INOC,20130221,2.89,2.92,2.61,2.92,6700
Innodata Isogen Inc,INOD,20130221,3.51,3.54,3.45,3.5,15900
Interphase Corp.,INPH,20130221,2.2,2.47,2.17,2.26,5200
Insmed,INSM,20130221,6.34,6.44,6.25,6.37,62400
Intel Corp.,INTC,20130221,20.75,20.76,20.12,20.25,60754400
The Intergroup Corp.,INTG,20130221,22.81,22.81,22.4,22.5,1500
Intl Fcstone Inc,INTL,20130221,18.41,18.8,18.41,18.48,24400
Intest Corp.,INTT,20130221,3.25,3.25,3.01,3.25,20100
Intuit Inc.,INTU,20130221,60.76,61.62,60.76,61.3,1941800
Intersections,INTX,20130221,10.21,10.29,10.06,10.23,44100
Identive Group,INVE,20130221,1.5,1.6,1.41,1.43,425200
Innerworkings,INWK,20130221,14.36,14.42,14.14,14.2,306000
Innospec Inc.,IOSP,20130221,39.64,40.14,38.44,38.95,122400
Inter Parfums,IPAR,20130221,23.62,23.85,23.41,23.71,38200
Ipass Inc.,IPAS,20130221,2.08,2.08,1.95,1.97,382100
Infinity Property And Casualty Corp.,IPCC,20130221,58.29,58.75,58,58.21,26400
Intellipharmaceutics International Inc.,IPCI,20130221,2.05,2.1,2.05,2.1,13300
Ipc The Hospitalist Company,IPCM,20130221,43.64,43.98,42.87,43.28,83200
Ipg Photonics Corp.,IPGP,20130221,60.65,60.65,58.31,58.8,932000
Innophos Holdings,IPHS,20130221,46.78,47.28,46.56,46.82,198600
Impax Laboratories,IPXL,20130221,19.59,19.65,19.26,19.55,497200
Neutral Tandem,IQNT,20130221,3.33,3.43,3.3,3.38,566100
Irobot Corp.,IRBT,20130221,20.83,20.99,19.95,20.33,322800
Iridium Communications Inc,IRDM,20130221,6.83,6.88,6.63,6.72,425200
Iridium Communications Inc,IRDMZ,20130221,1.35,1.35,1.35,1.35,100
Ignite Restaurant Group Inc.,IRG,20130221,13.45,13.5,13.13,13.38,94600
Iridex Corp.,IRIX,20130221,4.66,4.75,4.45,4.74,9800
If Bancorp Inc.,IROQ,20130221,15.45,15.45,15,15.02,4300
Ironwood Pharmaceuticals,IRWD,20130221,14.49,14.69,14.38,14.44,655900
Investors Bancorp,ISBC,20130221,18.09,18.24,17.82,17.86,116700
International Speedway Corp.,ISCA,20130221,29.98,30.35,29.8,30.01,130700
S&P/Citi 1-3 Yr Intl Treasury Bd Ishares,ISHG,20130221,95.05,95.49,95,95,24900
Insignia Systems,ISIG,20130221,1.98,2,1.9,2,10400
Intersil Corp.,ISIL,20130221,8.81,8.82,8.43,8.57,1616600
Isis Pharmaceuticals,ISIS,20130221,14.54,14.78,13.97,14.13,871100
Isle Of Capri Casinos,ISLE,20130221,6.43,6.47,6.19,6.2,49900
Slm Corp.,ISM,20130221,24.38,24.56,24.38,24.55,4600
Image Sensing Systems,ISNS,20130221,5.46,5.46,5.4,5.43,900
Intuitive Surgical,ISRG,20130221,551.34,563.69,546.76,561.25,542400
Isramco,ISRL,20130221,96.22,96.22,96.22,96.22,0
Innovative Solutions And Support,ISSC,20130221,4.33,4.5,4.3,4.46,18800
Integrated Silicon Solution,ISSI,20130221,8.86,9,8.78,8.8,159000
Investors Title Company,ITIC,20130221,65.11,67.15,65.11,66.15,2300
Intermune,ITMN,20130221,9.09,9.11,8.55,8.57,2239600
Itron,ITRI,20130221,42.97,43.1,42.28,42.35,486900
Ituran Location And Control Ltd,ITRN,20130221,14.99,15.09,14.9,15.07,11400
Intevac,IVAC,20130221,4.67,4.68,4.4,4.43,95500
Ivanhoe Energy,IVAN,20130221,0.67,0.68,0.66,0.67,747400
Ixys Corp.,IXYS,20130221,10.28,10.5,9.96,10.04,34500
Jack In The Box Inc.,JACK,20130221,31,32.7,30.15,31.5,2436300
Lj International,JADE,20130221,1.94,1.94,1.9,1.93,61900
Jakks Pacific,JAKK,20130221,12.31,13.11,11.45,12.74,235500
Ja Solar Holdings Co.,JASO,20130221,5.6,5.66,5.03,5.15,1282300
Jacksonville Bancorp,JAXB,20130221,1.42,1.71,1.38,1.71,96800
Jazz Pharmaceuticals,JAZZ,20130221,57.55,57.65,55.2,55.64,541100
J.B. Hunt Transport Services,JBHT,20130221,66.56,67.37,65.53,66.05,500100
Jetblue Airways Corp.,JBLU,20130221,6.04,6.06,5.92,5.96,3283900
John B. Sanfilippo & Son,JBSS,20130221,18.77,18.95,18.4,18.83,48700
J2 Global Communications Inc,JCOM,20130221,35.76,35.84,34.94,35.24,258600
Communications Systems,JCS,20130221,11,11.02,10.93,10.95,35000
Jewett-Cameron Trading Company,JCTCF,20130221,16.63,16.8,16.05,16.05,3700
Jds Uniphase Corp.,JDSU,20130221,14.76,14.81,14.27,14.4,4173900
Jefferson Bancshares,JFBI,20130221,5.16,5.23,5.01,5.01,7700
Jive Software Inc.,JIVE,20130221,15.42,15.5,14.84,14.91,439300
J & J Snack Foods,JJSF,20130221,68.96,69.22,68.33,68.87,43900
Jack Henry & Associates,JKHY,20130221,43.63,43.63,43.28,43.51,393800
Jamba,JMBA,20130221,2.71,2.74,2.68,2.71,455400
51Job,JOBS,20130221,59.03,59.03,53.52,55.74,132200
Joe's Jeans Inc.,JOEZ,20130221,1.44,1.48,1.4,1.47,844600
Jos. A. Bank Clothiers,JOSB,20130221,41.51,41.89,41.21,41.4,433600
Johnson Outdoors Inc.,JOUT,20130221,21.41,21.98,21.41,21.93,11300
James River Coal Company,JRCC,20130221,2.86,2.86,2.64,2.81,765300
China Finance Online Co. Limited,JRJC,20130221,1.35,1.39,1.35,1.39,33600
Slm Corp.,JSM,20130221,24.4,24.55,24.4,24.54,34800
Jinpan International Limited,JST,20130221,5.9,5.9,5.75,5.76,33700
Coffee Holding Co.,JVA,20130221,7.43,7.44,7.25,7.31,118700
Jacksonville Bancorp Inc.,JXSB,20130221,19.3,19.3,18.9,19.3,3000
Kaiser Aluminum Corp.,KALU,20130221,61.5,61.5,59.5,60.77,219500
Kimball International,KBALB,20130221,9.37,9.65,9.33,9.62,196400
Kalobios Pharmaceuticals Inc.,KBIO,20130221,7.3,7.42,7.12,7.12,25200
Kohlberg Capital Corp.,KCAP,20130221,10.32,10.33,10,10.1,782000
Kansas City Life Insurance Company,KCLI,20130221,38.08,38.44,37.29,37.31,7600
Kelly Services,KELYA,20130221,17.53,17.64,17.31,17.41,139600
Kewaunee Scientific Corp.,KEQU,20130221,12.63,12.63,12.47,12.47,800
Keryx Biopharmaceuticals,KERX,20130221,6.69,6.69,6.37,6.54,3845000
Keynote Systems,KEYN,20130221,15.67,15.81,15.3,15.42,56400
The Keyw Holding Corp.,KEYW,20130221,13.21,13.55,13,13.39,387900
Kentucky First Federal Bancorp,KFFB,20130221,8.06,8.06,7.95,7.97,2600
Kforce,KFRC,20130221,14.58,14.58,14.32,14.52,235000
Kingold Jewelry Inc.,KGJI,20130221,1.19,1.24,1.16,1.18,89400
Kingstone Companies Inc,KINS,20130221,5.59,5.59,5.3,5.3,6500
Kior Inc.,KIOR,20130221,5.98,6.01,5.6,5.67,151700
Keating Capital Inc.,KIPO,20130221,6.28,6.35,6.24,6.26,12300
Kips Bay Medical,KIPS,20130221,0.96,0.98,0.86,0.97,172500
Kirkland's,KIRK,20130221,11.52,11.67,11.4,11.56,148600
Kla-Tencor Corp.,KLAC,20130221,54.9,55.1,53.53,53.86,3141700
Kulicke And Soffa Industries,KLIC,20130221,11.2,11.21,10.8,10.93,576000
Kandi Technolgies,KNDI,20130221,4,4.05,3.86,3.9,72400
Kona Grill,KONA,20130221,8.75,9.15,8.5,8.82,24500
Kingtone Wirelessinfo Solution,KONE,20130221,3.38,3.89,3.29,3.89,400
Kongzhong Corp.,KONG,20130221,6.67,6.7,6.5,6.58,108200
Thermogenesis,KOOL,20130221,0.89,0.91,0.89,0.91,23600
Kopin Corp.,KOPN,20130221,3.33,3.38,3.26,3.34,71100
Koss Corp.,KOSS,20130221,5.03,5.03,5.02,5.02,200
Kraft Foods Group Inc.,KRFT,20130221,47.23,47.34,46.65,46.85,3304400
Kearny Financial,KRNY,20130221,10.27,10.48,10.14,10.32,9900
K-Swiss Inc.,KSWS,20130221,4.72,4.73,4.71,4.71,118000
Key Tronic Corp.,KTCC,20130221,10.32,10.32,9.91,10,65600
Key Technology,KTEC,20130221,12.21,12.32,12.21,12.24,3500
Kratos Defense & Security Solutions,KTOS,20130221,4.43,4.52,4.36,4.41,161300
Ku6 Media Co.,KUTV,20130221,1.02,1.05,1.02,1.05,12600
Kvh Industries,KVHI,20130221,13.28,13.75,13.28,13.55,61000
Kayak Software Corporation,KYAK,20130221,39.93,40,39.52,39.82,90200
Kythera Biopharmaceuticals Inc,KYTH,20130221,25.28,26.05,25.2,25.24,10400
Louisiana Bancorp,LABC,20130221,17.63,17.63,17.63,17.63,100
Multi-Color Corp.,LABL,20130221,23.95,24.25,23.89,24.12,42500
Lakes Entertainment,LACO,20130221,3.09,3.15,3,3.07,7000
Lakeland Industries,LAKE,20130221,5.04,5.05,4.84,4.84,7100
Lamar Advertising Company,LAMR,20130221,44.62,44.92,43.73,43.85,708300
Lancaster Colony Corp.,LANC,20130221,72.57,72.92,72.05,72.26,204900
Gladstone Land Corporation,LAND,20130221,14.93,14.98,14.71,14.9,9700
Landmark Bancorp Inc.,LARK,20130221,20.42,21.47,20.4,21.47,1400
Lawson Products,LAWS,20130221,12.52,13.68,12.52,13.64,118600
Layne Christensen Company,LAYN,20130221,23.14,23.32,22.95,23.13,69400
Lakeland Bancorp,LBAI,20130221,9.43,9.68,9.43,9.51,54300
Leading Brands Inc,LBIX,20130221,3.55,3.55,3.55,3.55,100
Liberty Global,LBTYA,20130221,64.56,64.6,62.71,63.39,4233500
Liberty Global,LBTYB,20130221,63.95,64.09,63.93,64.09,800
Liberty Global,LBTYK,20130221,58.96,58.98,57.66,58.26,1759300
Lca-Vision Inc.,LCAV,20130221,2.79,2.88,2.79,2.85,85000
Lcnb Corporation,LCNB,20130221,16.62,16.65,15.61,15.61,5100
Lifetime Brands,LCUT,20130221,11.23,11.33,11.13,11.19,2900
Leap Wireless International,LEAP,20130221,5.34,5.57,5.28,5.51,2724200
Lincoln Electric Holdings,LECO,20130221,55.76,55.83,54.87,55.09,326200
Market Leader Inc,LEDR,20130221,8.09,8.11,7.79,7.89,143100
Semileds Corp.,LEDS,20130221,0.66,0.7,0.66,0.66,69000
Littelfuse,LFUS,20130221,67.14,67.5,66.56,67.04,32000
Lifevantage Corp,LFVN,20130221,2.39,2.5,2.39,2.47,362400
Legacy Reserves Lp,LGCY,20130221,26.36,26.36,25.21,25.75,389400
Ligand Pharmaceuticals Inc.,LGND,20130221,21.21,21.21,20.58,20.75,105100
Lhc Group,LHCG,20130221,21.05,21.23,20.48,20.69,22900
Life Technologies Corp.,LIFE,20130221,58.02,58.93,57.19,57.58,2154800
Lime Energy Co.,LIME,20130221,0.79,0.79,0.73,0.78,62300
Lincoln Educational Services Corp.,LINC,20130221,6.23,6.3,6.05,6.22,47600
Linn Energy Llc,LINE,20130221,37.75,38.14,37.2,37.68,4159200
Liberty Media Corp.,LINTA,20130221,21.5,21.57,20.74,20.82,4770000
Liberty Media Corp.,LINTB,20130221,20.95,20.95,20.83,20.83,200
Fidelity Southern Corp.,LION,20130221,10.95,11.14,10.95,11.14,6300
Lionbridge Technologies,LIOX,20130221,3.71,3.81,3.65,3.76,152000
Livedeal,LIVE,20130221,3.2,3.38,3.11,3.16,11700
Lihua International,LIWA,20130221,5.15,5.18,4.76,4.85,132000
Lakeland Financial Corp.,LKFN,20130221,24.79,24.91,24.5,24.65,31600
Lkq Corp.,LKQ,20130221,22.63,22.78,21.88,21.99,1827800
L&L Energy,LLEN,20130221,1.65,1.69,1.62,1.65,71300
Limelight Networks,LLNW,20130221,2.18,2.2,2.11,2.15,440100
Linear Technology Corp.,LLTC,20130221,37.83,38.02,37.14,37.35,3180900
Lemaitre Vascular,LMAT,20130221,6.1,6.2,5.96,5.96,58800
Liberty Media Corp. Series A,LMCA,20130221,110.28,110.28,106.26,107.5,572900
Liberty Media Corporation,LMCB,20130221,107.07,107.07,106.81,106.81,500
Lmi Aerospace,LMIA,20130221,22.46,22.59,22.4,22.52,10300
Limoneira Co,LMNR,20130221,19.71,19.91,19.5,19.68,32300
Luminex Corp.,LMNX,20130221,17.2,17.43,17.13,17.34,177800
Lumos Networks Corp.,LMOS,20130221,10.69,10.7,10.4,10.57,98800
Lnb Bancorp,LNBB,20130221,8.45,8.64,8.25,8.64,8900
Lance,LNCE,20130221,25.45,25.75,25.21,25.43,79800
Linn Co Llc,LNCO,20130221,38.75,39.1,37.73,39,2752700
Landec Corp.,LNDC,20130221,10.58,10.76,10.23,10.45,192200
Manhattan Bridge Capital Inc,LOAN,20130221,1.38,1.4,1.31,1.31,8400
Local Corporation,LOCM,20130221,1.66,1.67,1.62,1.63,57600
Logitech International S.A.,LOGI,20130221,6.86,6.87,6.77,6.87,468700
Logmein,LOGM,20130221,16.95,17.01,16.74,16.88,653700
Lojack Corp.,LOJN,20130221,3.25,3.33,3.18,3.19,8000
Elong,LONG,20130221,15.57,15.59,15,15.2,3300
Looksmart,LOOK,20130221,0.93,0.93,0.93,0.93,0
Grand Canyon Education,LOPE,20130221,26.44,26.51,24.77,24.99,877600
Loral Space And Communications,LORL,20130221,58.26,58.69,58,58.04,27100
Liposcience Inc.,LPDX,20130221,10.85,10.99,9.75,10.14,70700
Life Partners Holdings Inc,LPHI,20130221,3.47,3.8,3.46,3.58,113800
Lpl Investment Holdings Inc.,LPLA,20130221,32.39,32.39,31.37,31.47,209000
Lifepoint Hospitals,LPNT,20130221,43.69,43.97,43.36,43.52,411800
Laporte Bancorp,LPSB,20130221,9.55,9.99,9.55,9.89,6900
Liveperson,LPSN,20130221,13.74,13.98,13.48,13.73,325700
Lightpath Technologies,LPTH,20130221,0.85,0.85,0.82,0.85,29900
Lpath Inc,LPTN,20130221,4.61,4.69,4.5,4.65,63400
Liquidity Services,LQDT,20130221,34.16,34.4,33.54,33.75,482500
Lrad Corp.,LRAD,20130221,1.24,1.25,1.16,1.2,29700
Lam Research Corp.,LRCX,20130221,42.04,42.04,40.74,40.91,3026400
Lsb Financial,LSBI,20130221,21.25,21.25,21.25,21.25,100
Lake Shore Bancorp,LSBK,20130221,11.15,11.15,11.11,11.13,3100
Lattice Semiconductor Corp.,LSCC,20130221,4.86,4.89,4.7,4.76,395900
Lsi Logic Corp.,LSI,20130221,7,7.01,6.88,6.94,11018200
Landstar System,LSTR,20130221,54.81,55.17,54.17,54.47,252800
Lightbridge Corp.,LTBR,20130221,1.8,1.97,1.8,1.91,9400
Linktone Ltd,LTON,20130221,2.7,2.72,2.61,2.71,61200
Learning Tree International,LTRE,20130221,3.87,3.92,3.74,3.8,29700
Lantronix,LTRX,20130221,2,2.09,1.98,2.09,4500
Ltx-Credence Corp.,LTXC,20130221,6.56,6.65,6.42,6.5,196300
Lufkin Industries,LUFK,20130221,64.72,65.38,63.09,64.24,575200
Lululemon Athletica Inc.,LULU,20130221,67.61,67.77,66.35,66.84,1827400
Luna Innovations Inc.,LUNA,20130221,1.2,1.2,1.09,1.2,17300
Liberty Interactive Corporation,LVNTA,20130221,71,72.2,70.21,71.62,161300
Lifeway Foods,LWAY,20130221,11.09,11.22,10.66,11.14,13100
Lexicon Pharmaceuticals,LXRX,20130221,2,2.03,1.95,1.95,920400
Lsi Industries Inc.,LYTS,20130221,7.05,7.1,6.91,6.95,36000
Merrimack Pharmaceuticals Inc.,MACK,20130221,6.33,6.4,6.26,6.36,188800
Magnetek,MAG,20130221,12.7,13.1,12.5,12.9,30800
Magal Security Systems Ltd,MAGS,20130221,4.86,4.9,4.8,4.8,9800
Mako Surgical,MAKO,20130221,11.44,11.54,11.02,11.41,1010200
Manhattan Associates,MANH,20130221,68.24,68.63,66.63,67.12,106900
Mantech International Corp.,MANT,20130221,25.11,25.9,23.2,25.18,641600
Map Pharmaceuticals,MAPP,20130221,24.92,24.93,24.92,24.92,655800
Remark Media Inc,MARK,20130221,1.26,1.35,1.25,1.25,4400
Marine Petroleum Trust,MARPS,20130221,14.97,15.2,14.51,14.62,14100
Material Sciences Corp.,MASC,20130221,10.4,10.4,9.83,10.08,9600
Masimo Corp.,MASI,20130221,19.91,20.12,19.75,19.92,318600
Mattel,MAT,20130221,40.85,40.87,40.33,40.42,2315200
Eloyalty Corp.,MATR,20130221,4.24,4.42,4,4.25,43800
Matthews International Corp.,MATW,20130221,32.94,33.94,32.94,33.72,176100
Maxygen,MAXY,20130221,2.45,2.47,2.44,2.45,29000
Mb Financial Inc.,MBFI,20130221,23.67,23.75,23.48,23.51,672400
Metabolix,MBLX,20130221,2.09,2.19,2.03,2.17,260400
Multiband Corp.,MBND,20130221,2.13,2.13,2.02,2.08,33700
Middleburg Financial Corp.,MBRG,20130221,19.25,19.25,19.1,19.15,3500
M B T Financial Corp,MBTF,20130221,3.68,3.75,3.58,3.6,20700
Merchants Bancshares,MBVT,20130221,28.58,28.78,28.36,28.55,4400
Mercantile Bank Corp.,MBWM,20130221,16.79,16.79,16.52,16.53,5200
Macatawa Bank Corp.,MCBC,20130221,4.75,4.75,4.6,4.6,105100
Metrocorp Bancshares,MCBI,20130221,10.39,10.5,10.32,10.36,6400
Madison County Financial Inc.,MCBK,20130221,16.3,16.3,16.3,16.3,100
Mid-Con Energy Partners Lp,MCEP,20130221,22.05,22.12,21.51,21.98,81400
