<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Heska Corp.,HSKA,20130222,8.56,8.56,8.34,8.35,2500
Hsn,HSNI,20130222,53.49,53.96,52.08,53.63,382300
Hanwha Solarone Co. Ltd,HSOL,20130222,1.34,1.36,1.28,1.32,152000
Hudson Global Inc,HSON,20130222,4.12,4.24,4.07,4.24,42800
Healthstream,HSTM,20130222,22.26,22.49,22,22.09,114700
Hometrust Bancshares Inc.,HTBI,20130222,15.34,15.49,15.21,15.38,36200
Heritage Commerce Corp,HTBK,20130222,6.75,6.83,6.61,6.65,28800
Hutchinson Technology Inc.,HTCH,20130222,2.77,2.77,2.71,2.74,115700
Hickory Tech Corp.,HTCO,20130222,9.62,9.62,9.48,9.6,10300
China Lodging Group Limited,HTHT,20130222,17.7,17.99,17.7,17.97,17900
Heartland Express,HTLD,20130222,13.56,13.73,13.52,13.66,237700
Heartland Financial USA,HTLF,20130222,23.44,23.45,23.2,23.29,38200
Heartware International,HTWR,20130222,87.22,88.12,86.01,87.86,64400
Hub Group,HUBG,20130222,37.49,37.78,37.39,37.78,142300
Hurco Companies,HURC,20130222,29.47,29.87,29,29.06,5700
Huron Consulting Group Inc.,HURN,20130222,37.96,38.18,37.65,38.18,108300
Healthways,HWAY,20130222,11.57,11.8,11.31,11.45,100900
Hawthorn Bancshares,HWBK,20130222,9.99,10.4,9.52,9.79,7400
Houston Wire & Cable Company,HWCC,20130222,11.73,11.92,11.73,11.89,41000
Hawkins,HWKN,20130222,38.73,39.05,38.5,38.76,4400
Hydrogenics Corp.,HYGS,20130222,8.5,8.55,8.32,8.43,4300
Horizon Pharma Inc.,HZNP,20130222,2.15,2.17,2.11,2.17,329900
Iac/Interactivecorp,IACI,20130222,41.93,42.1,41.56,41.87,1602600
Integra Lifesciences Holdings Corp.,IART,20130222,40.68,41.31,39.37,40,307900
Nasdaq Biotechnology Ishares,IBB,20130222,144.44,146.03,144.42,146.03,451500
Intervest Bancshares,IBCA,20130222,5.32,5.4,5.32,5.34,20800
Independent Bank Corp.,IBCP,20130222,6.75,7.25,6.32,6.41,317200
Iberiabank Corp.,IBKC,20130222,51.59,51.91,51.22,51.59,234000
Interactive Brokers Group,IBKR,20130222,14.78,14.99,14.77,14.84,316300
International Bancshares Corp.,IBOC,20130222,20.4,20.59,20.3,20.58,131800
Icad Inc.,ICAD,20130222,6.31,6.47,6.26,6.36,45100
Immucell Corp.,ICCC,20130222,3.69,3.95,3.65,3.92,1700
Icf International,ICFI,20130222,24.71,24.99,24.61,24.75,62700
Internet Capital Group,ICGE,20130222,12.59,12.87,12.5,12.85,188000
S&P Global Clean Energy Index Ishares,ICLN,20130222,7.38,7.38,7.36,7.37,1000
Icon Plc,ICLR,20130222,28.71,29.75,28.57,29.58,578000
Iconix Brand Group,ICON,20130222,24,24.01,23.81,23.94,678300
Intercept Pharmaceuticals Inc.,ICPT,20130222,36.44,39,35,38.8,22200
Icu Medical,ICUI,20130222,57.55,57.69,56.42,56.69,52400
Interdigital,IDCC,20130222,44.06,44.76,43.65,44.44,687500
Idenix Pharmaceuticals,IDIX,20130222,4.62,4.64,4.44,4.54,840800
Idera Pharmaceuticals,IDRA,20130222,0.75,0.75,0.66,0.73,20500
Industrial Services Of America,IDSA,20130222,3.55,3.55,3.11,3.17,7500
I.D. Systems,IDSY,20130222,6.03,6.4,6.03,6.34,64200
Integrated Device Technology,IDTI,20130222,6.97,7.04,6.94,7,891800
Idexx Laboratories,IDXX,20130222,91.67,92.35,91.27,92.2,221300
Icahn Enterprises L.P.,IEP,20130222,70.25,71.94,67.01,68.33,100900
Integrated Electrical Services,IESC,20130222,5.35,5.35,5.2,5.23,14100
FTSE Epra/Nareit Dev Asia Idx Ishares,IFAS,20130222,33.57,33.63,33.19,33.26,157000
FTSE Epra/Nareit Dev EU Idx Ishares,IFEU,20130222,30.7,30.82,30.51,30.53,3400
FTSE Epra/Nareit Dev Re Ex-US Ishares,IFGL,20130222,33.04,33.04,32.76,32.94,252700
FTSE Epra/Nareit North America Ishares,IFNA,20130222,50.16,50.16,49.79,50.14,1600
FTSE Dev Sm Cap Ex-North Amer Ishares,IFSM,20130222,38.16,38.2,38.09,38.2,17000
Internet Gold Golden Lines Ltd,IGLD,20130222,3.02,3.1,3.01,3.08,2300
Igo Inc,IGOI,20130222,3.2,3.29,3.06,3.29,3300
S&P/Citi Intl Treasury Bond Ishares,IGOV,20130222,100.36,100.72,100.36,100.42,16500
Igate Corp.,IGTE,20130222,18.87,18.87,18.58,18.72,41100
Information Services Group,III,20130222,1.37,1.45,1.37,1.43,106000
Insteel Industries,IIIN,20130222,16.14,16.29,15.92,16.02,84900
Internet Initiative Japan,IIJI,20130222,13.68,13.75,13.61,13.75,5500
Interval Leisure Group,IILG,20130222,20.68,20.75,20.51,20.7,313600
Intricon Corp.,IIN,20130222,4.8,4.8,4.65,4.65,2000
Ii-Vi Inc.,IIVI,20130222,17.71,17.85,17.69,17.85,361500
Ikanos Communications,IKAN,20130222,1.79,1.79,1.69,1.71,122900
Ikonics Corp.,IKNX,20130222,9.3,9.4,9.01,9.14,4600
Illumina,ILMN,20130222,48.4,49.12,48,49.03,895700
Intermountain Comm,IMCB,20130222,13.5,13.5,13.5,13.5,300
Immunogen,IMGN,20130222,14.55,15.2,13.67,14.57,3626900
Intermolecular Inc.,IMI,20130222,9.44,9.44,9.23,9.43,42700
Ingles Markets Inc.,IMKTA,20130222,19.45,19.61,19.36,19.6,29600
Immersion Corp.,IMMR,20130222,6.86,6.97,6.79,6.96,55800
Immunomedics,IMMU,20130222,2.35,2.51,2.11,2.46,2935400
Imprimis Pharmaceuticals Inc.,IMMY,20130222,5,5.17,5,5,2900
Chipmos Technologies [Bermuda] Ltd,IMOS,20130222,10.78,10.8,10.6,10.73,130800
Imris Inc,IMRS,20130222,3.95,4.08,3.92,4,46400
Internap Network Services Corp.,INAP,20130222,8.02,8.76,7.9,8.72,1246400
First Internet Bancorp,INBK,20130222,29.44,29.44,28.5,29,3800
Incyte Corp.,INCY,20130222,21.05,21.36,20.77,21.04,2281500
Independent Bank,INDB,20130222,31.47,32,31.43,32,79600
S&P India Nifty 50 Index Ishares,INDY,20130222,24.55,24.71,24.52,24.71,80600
Informatica Corp.,INFA,20130222,35.81,36.92,35.74,36.17,1048400
Infinity Pharmaceuticals,INFI,20130222,40.84,42,40.03,41.43,456500
Infinera Corp.,INFN,20130222,6.47,6.58,6.4,6.5,621000
Interactive Intelligence,ININ,20130222,40.25,40.26,39.95,40.17,23700
Innotrac Corp.,INOC,20130222,3,3,2.72,2.76,2600
Innodata Isogen Inc,INOD,20130222,3.51,3.67,3.47,3.67,19600
Interphase Corp.,INPH,20130222,2.3,2.31,2.2,2.31,5500
Insmed,INSM,20130222,6.34,6.34,6.19,6.29,47900
Intel Corp.,INTC,20130222,20.33,20.49,20.1,20.42,34537600
The Intergroup Corp.,INTG,20130222,22.5,23.03,22.5,22.9,900
Intl Fcstone Inc,INTL,20130222,18.57,18.82,18.48,18.76,32200
Intest Corp.,INTT,20130222,3.25,3.3,3.22,3.25,7000
Intuit Inc.,INTU,20130222,62,63.07,61.05,62.78,3073800
Intersections,INTX,20130222,10.3,10.65,10.26,10.61,28200
Identive Group,INVE,20130222,1.44,1.5,1.44,1.48,74400
Innerworkings,INWK,20130222,14.26,15.2,14.09,15.1,440000
Innospec Inc.,IOSP,20130222,39.24,39.48,38.92,39.44,72300
Inter Parfums,IPAR,20130222,23.87,23.87,23.36,23.61,105000
Ipass Inc.,IPAS,20130222,2,2.03,1.97,2.01,101100
Infinity Property And Casualty Corp.,IPCC,20130222,58.59,58.59,58.15,58.34,53400
Intellipharmaceutics International Inc.,IPCI,20130222,2.07,2.08,2.06,2.07,6600
Ipc The Hospitalist Company,IPCM,20130222,43.65,44.49,42.76,42.84,177200
Ipg Photonics Corp.,IPGP,20130222,59.23,59.98,58.64,58.97,520700
Innophos Holdings,IPHS,20130222,47.16,47.31,46.84,47.07,368000
Impax Laboratories,IPXL,20130222,19.65,19.77,19.3,19.53,434400
Neutral Tandem,IQNT,20130222,3.38,3.52,3.31,3.5,493200
Irobot Corp.,IRBT,20130222,20.44,21.36,20.44,20.7,303800
Iridium Communications Inc,IRDM,20130222,6.75,6.82,6.63,6.66,305000
Ignite Restaurant Group Inc.,IRG,20130222,13.47,13.58,13.34,13.45,11600
Iridex Corp.,IRIX,20130222,4.48,4.93,4.4,4.93,18100
If Bancorp Inc.,IROQ,20130222,15.06,15.06,15,15,300
Ironwood Pharmaceuticals,IRWD,20130222,14.56,14.64,14.24,14.5,346100
Investors Bancorp,ISBC,20130222,17.98,17.99,17.84,17.99,113900
International Speedway Corp.,ISCA,20130222,30.19,30.37,29.95,30.17,76500
S&P/Citi 1-3 Yr Intl Treasury Bd Ishares,ISHG,20130222,95.26,95.34,94.96,95.3,25500
Insignia Systems,ISIG,20130222,2.02,2.14,1.87,2.11,27500
Intersil Corp.,ISIL,20130222,8.66,8.75,8.62,8.65,849200
Isis Pharmaceuticals,ISIS,20130222,14.21,14.7,14.15,14.61,626700
Isle Of Capri Casinos,ISLE,20130222,6.25,6.4,6.21,6.4,38100
Slm Corp.,ISM,20130222,24.57,24.69,24.55,24.69,4700
Image Sensing Systems,ISNS,20130222,5.43,5.44,5.29,5.3,100000
Intuitive Surgical,ISRG,20130222,573.9,579.43,570,574.05,293900
Isramco,ISRL,20130222,96.3,99.84,96.3,99.84,300
Innovative Solutions And Support,ISSC,20130222,4.48,4.56,4.47,4.56,4800
Integrated Silicon Solution,ISSI,20130222,8.88,8.99,8.86,8.95,48000
Investors Title Company,ITIC,20130222,66.35,66.79,66.03,66.03,300
Intermune,ITMN,20130222,8.99,9,8.52,8.86,2238000
Itron,ITRI,20130222,42.41,43.38,42.41,43.38,227200
Ituran Location And Control Ltd,ITRN,20130222,15.07,15.07,14.99,15.04,14900
Intevac,IVAC,20130222,4.47,4.53,4.33,4.4,37700
Ivanhoe Energy,IVAN,20130222,0.65,0.67,0.65,0.66,410900
Ixys Corp.,IXYS,20130222,10.1,10.22,9.85,10.07,40800
Jack In The Box Inc.,JACK,20130222,31.69,31.99,31.46,31.87,993100
Lj International,JADE,20130222,1.94,1.94,1.93,1.93,29700
Jakks Pacific,JAKK,20130222,12.22,12.75,12.05,12.06,178300
Ja Solar Holdings Co.,JASO,20130222,5.26,5.43,5.15,5.2,592500
Jacksonville Bancorp,JAXB,20130222,1.73,1.78,1.57,1.6,23400
Jazz Pharmaceuticals,JAZZ,20130222,55.26,56.53,54.84,56.5,331600
J.B. Hunt Transport Services,JBHT,20130222,66.4,67.42,66.18,67.27,397100
Jetblue Airways Corp.,JBLU,20130222,6,6.1,5.9,6.08,2818300
John B. Sanfilippo & Son,JBSS,20130222,18.96,19.14,18.55,19.13,15500
J2 Global Communications Inc,JCOM,20130222,35.46,35.59,34.95,35.57,187500
Communications Systems,JCS,20130222,11,11,10.98,11,3600
Jewett-Cameron Trading Company,JCTCF,20130222,16.65,16.77,16.17,16.17,1700
Jds Uniphase Corp.,JDSU,20130222,14.52,14.72,14.51,14.63,2032100
Jefferson Bancshares,JFBI,20130222,5.01,5.11,5,5.11,5400
Jive Software Inc.,JIVE,20130222,15.25,15.46,15,15.16,444900
J & J Snack Foods,JJSF,20130222,69.04,69.52,68.52,68.97,77600
Jack Henry & Associates,JKHY,20130222,43.6,43.72,43.39,43.67,266500
Jamba,JMBA,20130222,2.73,2.78,2.7,2.73,773600
51Job,JOBS,20130222,55.6,56.22,55.13,56.1,100900
Joe's Jeans Inc.,JOEZ,20130222,1.55,1.66,1.46,1.49,3030800
Jos. A. Bank Clothiers,JOSB,20130222,41.5,41.5,40.89,41.15,355600
Johnson Outdoors Inc.,JOUT,20130222,21.96,22.35,21.28,22.35,43300
James River Coal Company,JRCC,20130222,2.85,2.88,2.75,2.78,476300
China Finance Online Co. Limited,JRJC,20130222,1.35,1.38,1.35,1.38,19200
Slm Corp.,JSM,20130222,24.58,24.7,24.54,24.58,102100
Jinpan International Limited,JST,20130222,5.75,5.82,5.59,5.76,17400
Coffee Holding Co.,JVA,20130222,7.5,7.5,7.31,7.46,77000
Jacksonville Bancorp Inc.,JXSB,20130222,18.95,18.95,18.95,18.95,100
Kaiser Aluminum Corp.,KALU,20130222,60.92,61.79,59.85,61.72,167100
Kimball International,KBALB,20130222,9.69,9.75,9.38,9.51,118100
Kalobios Pharmaceuticals Inc.,KBIO,20130222,7.05,7.15,7.03,7.12,10100
Kohlberg Capital Corp.,KCAP,20130222,10.18,10.31,10.12,10.25,290000
Kansas City Life Insurance Company,KCLI,20130222,37.47,37.87,37.36,37.87,2000
Kelly Services,KELYA,20130222,17.55,17.63,17.41,17.6,104100
Kewaunee Scientific Corp.,KEQU,20130222,12.63,12.75,12.55,12.75,2500
Keryx Biopharmaceuticals,KERX,20130222,6.58,6.75,6.5,6.7,2240300
Keynote Systems,KEYN,20130222,15.37,15.71,15.34,15.47,64100
The Keyw Holding Corp.,KEYW,20130222,13.53,13.84,13.25,13.78,433700
Kentucky First Federal Bancorp,KFFB,20130222,8.02,8.02,8.02,8.02,100
Kforce,KFRC,20130222,14.62,14.62,14.06,14.54,371100
Kingold Jewelry Inc.,KGJI,20130222,1.21,1.31,1.21,1.27,66600
Kingstone Companies Inc,KINS,20130222,5.54,5.54,5.51,5.51,300
Kior Inc.,KIOR,20130222,5.74,5.75,5.55,5.62,95100
Keating Capital Inc.,KIPO,20130222,6.25,6.3,6.25,6.28,3200
Kips Bay Medical,KIPS,20130222,0.96,1.02,0.95,0.95,23200
Kirkland's,KIRK,20130222,11.63,11.74,11.43,11.57,64900
Kla-Tencor Corp.,KLAC,20130222,54.28,55.03,54.28,54.78,1576700
Kulicke And Soffa Industries,KLIC,20130222,11.03,11.2,10.86,11,610800
Kandi Technolgies,KNDI,20130222,3.9,3.9,3.75,3.81,57000
Kona Grill,KONA,20130222,8.87,8.94,8.65,8.7,65600
Kingtone Wirelessinfo Solution,KONE,20130222,3.94,3.94,3.41,3.41,1600
Kongzhong Corp.,KONG,20130222,6.56,6.58,6.46,6.57,75400
Thermogenesis,KOOL,20130222,0.94,0.94,0.91,0.94,7900
Kopin Corp.,KOPN,20130222,3.37,3.41,3.26,3.41,198800
Koss Corp.,KOSS,20130222,5,5.02,4.97,5,1700
Kraft Foods Group Inc.,KRFT,20130222,47.05,47.54,46.85,47.46,3041700
Kearny Financial,KRNY,20130222,10.36,10.4,10.23,10.32,15000
K-Swiss Inc.,KSWS,20130222,4.72,4.73,4.71,4.72,62000
Key Tronic Corp.,KTCC,20130222,10.01,10.25,9.94,10.21,49000
Key Technology,KTEC,20130222,12.4,12.4,12.39,12.4,1000
Kratos Defense & Security Solutions,KTOS,20130222,4.41,4.49,4.37,4.42,173100
Ku6 Media Co.,KUTV,20130222,1.02,1.05,0.96,1.05,8100
Kvh Industries,KVHI,20130222,13.61,13.71,13.47,13.58,25000
Kayak Software Corporation,KYAK,20130222,39.77,39.97,39.73,39.96,25700
Kythera Biopharmaceuticals Inc,KYTH,20130222,25.55,26.23,25.53,26.23,2400
Multi-Color Corp.,LABL,20130222,24.23,24.24,23.98,24.2,9500
Lakes Entertainment,LACO,20130222,3.05,3.1,3.03,3.04,62900
Lakeland Industries,LAKE,20130222,4.85,4.85,4.8,4.8,2700
Lamar Advertising Company,LAMR,20130222,44.04,44.29,43.55,43.7,664100
Lancaster Colony Corp.,LANC,20130222,72.74,73.65,72.28,73.6,100800
Gladstone Land Corporation,LAND,20130222,14.9,15.1,14.75,15.1,17000
Landmark Bancorp Inc.,LARK,20130222,21.25,21.25,19.97,20.17,2200
Lawson Products,LAWS,20130222,13.69,13.75,13.27,13.75,35600
Layne Christensen Company,LAYN,20130222,23.33,23.33,22.82,23.01,76600
Lakeland Bancorp,LBAI,20130222,9.54,9.63,9.49,9.54,48000
Leading Brands Inc,LBIX,20130222,3.36,3.77,3.35,3.77,800
Liberty Global,LBTYA,20130222,63.69,64.88,63.12,64.86,2881400
Liberty Global,LBTYB,20130222,63.52,63.52,63.52,63.52,100
Liberty Global,LBTYK,20130222,58.25,59.76,57.89,59.66,1552100
Lca-Vision Inc.,LCAV,20130222,2.89,2.99,2.89,2.94,211800
Lcnb Corporation,LCNB,20130222,16.03,16.37,16,16,2100
Lifetime Brands,LCUT,20130222,11.29,11.29,11.07,11.13,4600
Leap Wireless International,LEAP,20130222,5.53,5.88,5.5,5.86,2990800
Lincoln Electric Holdings,LECO,20130222,55.3,56,54.17,55.92,247100
Market Leader Inc,LEDR,20130222,7.88,8.04,7.41,7.62,358500
Semileds Corp.,LEDS,20130222,0.68,0.73,0.68,0.73,48700
Littelfuse,LFUS,20130222,67.46,68.1,66.37,67.56,64500
Lifevantage Corp,LFVN,20130222,2.47,2.52,2.44,2.46,410400
Legacy Reserves Lp,LGCY,20130222,25.97,26.44,25.87,26.18,204000
Ligand Pharmaceuticals Inc.,LGND,20130222,20.91,21.3,20.58,21.22,62900
Lhc Group,LHCG,20130222,20.76,20.76,20.22,20.54,26300
Life Technologies Corp.,LIFE,20130222,57.72,58.37,57.58,58.19,1747000
Lime Energy Co.,LIME,20130222,0.78,0.8,0.72,0.77,30800
Lincoln Educational Services Corp.,LINC,20130222,6.29,6.43,6.16,6.39,66100
Linn Energy Llc,LINE,20130222,38,38.78,37.83,38.49,2485100
Liberty Media Corp.,LINTA,20130222,20.87,21.37,20.8,21.33,2626000
Fidelity Southern Corp.,LION,20130222,11.21,11.21,11,11.12,7000
Lionbridge Technologies,LIOX,20130222,3.77,3.9,3.75,3.87,107300
Livedeal,LIVE,20130222,3.35,3.35,3.16,3.16,13100
Lihua International,LIWA,20130222,4.92,5.13,4.86,5.11,100200
Lakeland Financial Corp.,LKFN,20130222,24.75,25.23,24.7,24.87,28300
Lkq Corp.,LKQ,20130222,22.13,23.05,22.13,22.48,1654400
L&L Energy,LLEN,20130222,1.65,1.68,1.63,1.67,38600
Limelight Networks,LLNW,20130222,2.17,2.28,2.13,2.26,605600
Linear Technology Corp.,LLTC,20130222,37.67,37.99,37.55,37.9,1677000
Lemaitre Vascular,LMAT,20130222,5.98,6.13,5.98,6.04,54000
Liberty Media Corp. Series A,LMCA,20130222,107.39,108.45,106.76,107.14,488400
Lmi Aerospace,LMIA,20130222,22.6,22.74,22,22.64,59900
Limoneira Co,LMNR,20130222,19.82,20,19,19.93,47900
Luminex Corp.,LMNX,20130222,17.43,17.5,17.28,17.31,132100
Lumos Networks Corp.,LMOS,20130222,10.64,11.22,10.57,10.77,187200
Lnb Bancorp,LNBB,20130222,8.64,8.65,8.33,8.56,6200
Lance,LNCE,20130222,25.63,25.7,25.43,25.56,89200
Linn Co Llc,LNCO,20130222,39.16,39.89,39.03,39.27,1307800
Landec Corp.,LNDC,20130222,10.54,11,10.54,11,161600
Manhattan Bridge Capital Inc,LOAN,20130222,1.31,1.35,1.27,1.31,6700
Local Corporation,LOCM,20130222,1.64,1.75,1.63,1.72,179800
Logitech International S.A.,LOGI,20130222,6.9,6.94,6.9,6.93,173300
Logmein,LOGM,20130222,17.23,17.24,16.95,17.09,781400
Lojack Corp.,LOJN,20130222,3.2,3.3,3.08,3.19,22900
Elong,LONG,20130222,16.3,17.24,15.5,16.26,38200
Looksmart,LOOK,20130222,0.91,0.91,0.91,0.91,500
Grand Canyon Education,LOPE,20130222,25.12,25.5,25,25.33,564300
Loral Space And Communications,LORL,20130222,58.4,59.2,58.19,58.91,27000
Liposcience Inc.,LPDX,20130222,10.26,10.28,9.77,10.1,46800
Life Partners Holdings Inc,LPHI,20130222,3.6,3.75,3.6,3.75,70600
Lpl Investment Holdings Inc.,LPLA,20130222,31.53,31.84,31.53,31.6,167900
Lifepoint Hospitals,LPNT,20130222,43.67,44.13,43.4,43.91,237400
Laporte Bancorp,LPSB,20130222,9.9,9.9,9.66,9.66,200
Liveperson,LPSN,20130222,13.8,14.1,13.78,14.08,312000
Lightpath Technologies,LPTH,20130222,0.85,0.85,0.82,0.85,35600
Lpath Inc,LPTN,20130222,4.63,4.64,4.48,4.55,27300
Liquidity Services,LQDT,20130222,33.73,33.88,33.05,33.41,706900
Lrad Corp.,LRAD,20130222,1.17,1.23,1.17,1.2,5900
Lam Research Corp.,LRCX,20130222,40.74,42.17,40.74,42.03,2088300
Lattice Semiconductor Corp.,LSCC,20130222,4.64,4.89,4.64,4.86,526700
Lsi Logic Corp.,LSI,20130222,7.02,7.14,7,7.1,7737600
Landstar System,LSTR,20130222,54.81,55.71,54.62,55.28,372500
Lightbridge Corp.,LTBR,20130222,1.8,1.89,1.77,1.84,17400
Linktone Ltd,LTON,20130222,2.68,2.81,2.68,2.76,16800
Learning Tree International,LTRE,20130222,3.75,3.75,3.75,3.75,400
Lantronix,LTRX,20130222,2.01,2.05,2.01,2.01,3800
Ltx-Credence Corp.,LTXC,20130222,6.56,6.57,6.44,6.55,160100
Lufkin Industries,LUFK,20130222,64.59,65.75,64.04,65.46,553000
Lululemon Athletica Inc.,LULU,20130222,67.34,67.67,66.07,67.05,2026300
Luna Innovations Inc.,LUNA,20130222,1.17,1.23,1.17,1.2,3200
Liberty Interactive Corporation,LVNTA,20130222,71.23,72.68,70.6,72.55,259500
Lifeway Foods,LWAY,20130222,11.17,11.5,11.16,11.48,27000
Lexicon Pharmaceuticals,LXRX,20130222,1.96,2.01,1.96,1.99,915500
Lsi Industries Inc.,LYTS,20130222,7,7.05,6.9,6.98,40300
Merrimack Pharmaceuticals Inc.,MACK,20130222,6.37,6.4,6.26,6.32,158100
Magnetek,MAG,20130222,12.79,13.46,12.53,12.99,3200
Magal Security Systems Ltd,MAGS,20130222,4.84,4.84,4.59,4.63,11100
Mako Surgical,MAKO,20130222,11.5,11.55,11.09,11.27,780700
Manhattan Associates,MANH,20130222,67.58,68.71,67.1,68.63,92200
Mantech International Corp.,MANT,20130222,25.23,25.7,24.9,25.49,451700
Map Pharmaceuticals,MAPP,20130222,24.92,24.94,24.92,24.94,430000
Remark Media Inc,MARK,20130222,1.28,1.32,1.28,1.32,600
Marine Petroleum Trust,MARPS,20130222,14.6,14.72,14.6,14.62,4900
Material Sciences Corp.,MASC,20130222,10.09,10.28,10.09,10.28,14800
Masimo Corp.,MASI,20130222,20.03,20.11,19.86,20.11,269700
Mattel,MAT,20130222,40.66,41,40.29,40.52,2035900
Eloyalty Corp.,MATR,20130222,4.26,4.42,4.25,4.42,18200
Matthews International Corp.,MATW,20130222,33.72,34,33.59,33.76,66100
Maxygen,MAXY,20130222,2.46,2.49,2.46,2.48,25800
Mb Financial Inc.,MBFI,20130222,23.71,23.78,23.49,23.78,284800
Metabolix,MBLX,20130222,2.18,2.4,2.18,2.37,457300
Multiband Corp.,MBND,20130222,2.09,2.1,2.06,2.1,23500
Middleburg Financial Corp.,MBRG,20130222,19.2,19.5,19.2,19.5,36800
M B T Financial Corp,MBTF,20130222,3.69,3.69,3.61,3.65,12000
Merchants Bancshares,MBVT,20130222,28.8,28.87,28.3,28.86,6900
Mercantile Bank Corp.,MBWM,20130222,16.6,16.69,16.6,16.68,8300
Macatawa Bank Corp.,MCBC,20130222,4.62,4.73,4.6,4.7,56700
Metrocorp Bancshares,MCBI,20130222,10.39,10.4,10.29,10.36,8200
Madison County Financial Inc.,MCBK,20130222,16.28,16.28,16.28,16.28,1000
Mid-Con Energy Partners Lp,MCEP,20130222,22.1,22.38,22.01,22.19,28200
Mcg Capital Corp.,MCGC,20130222,4.62,4.64,4.51,4.54,196900
Microchip Technology Inc.,MCHP,20130222,36.55,36.97,36.35,36.87,1999800
Marchex,MCHX,20130222,3.93,3.95,3.89,3.95,37200
Mecox Lane Limited,MCOX,20130222,2.29,2.29,2.19,2.19,2200
Monarch Casino & Resort,MCRI,20130222,10.21,10.49,9.91,10.36,15600
Micrel Inc.,MCRL,20130222,10.3,10.48,10.26,10.43,364300
Micros Systems,MCRS,20130222,43.22,43.68,43.09,43.15,2828900
Medassets,MDAS,20130222,18.95,19.15,18.62,18.91,659300
Mdc Partners Inc.,MDCA,20130222,12.31,13.1,12.31,13.06,134600
Medical Action Industries Inc.,MDCI,20130222,6.06,6.15,5.93,5.95,77500
The Medicines Company,MDCO,20130222,31.27,31.9,30.93,31.55,1430200
Mhi Hospitality Corp.,MDH,20130222,3.93,4.1,3.65,4,55700
First Trust Exchange-Traded Fun,MDIV,20130222,21,21.07,20.96,21.06,224900
Kraft Foods Inc.,MDLZ,20130222,26.89,27.13,26.73,26.77,16665200
Allscripts Healthcare Solutions,MDRX,20130222,12.44,12.44,11.98,12.11,4071700
Medidata Solutions,MDSO,20130222,51.81,51.81,49.63,50.31,245600
Medivation,MDVN,20130222,50.2,50.3,49.44,49.51,896300
Meade Instruments,MEAD,20130222,1.62,1.67,1.56,1.67,1300
Measurement Specialties,MEAS,20130222,36.91,37.3,36.71,37,30600
Methes Energies International L,MEIL,20130222,4.4,4.4,4.35,4.35,3300
Methes Energies International L,MEILW,20130222,0.7,0.71,0.69,0.7,5000
Media & Income Trust Plc Pfd,MEIP,20130222,6.75,7.21,6.34,7.1,398100
Mela Sciences Inc,MELA,20130222,1.51,1.54,1.5,1.51,76000
Mercadolibre,MELI,20130222,84.3,86.12,83.9,85.12,450000
Memorial Production Partners Lp,MEMP,20130222,18.48,18.79,18.36,18.55,223400
Memsic,MEMS,20130222,3.46,3.46,3.39,3.44,81500
Mentor Graphics Corp.,MENT,20130222,17.5,17.57,17.36,17.48,409200
Methanex Corp.,MEOH,20130222,34.9,35.24,34.44,35.19,327100
Mercer International Inc.,MERC,20130222,7.31,7.4,7.06,7.12,126500
Meru Networks,MERU,20130222,4.2,4.55,4.2,4.46,401700
Metro Bancorp Inc,METR,20130222,17,17,16.26,16.53,38700
Microfinancial Inc.,MFI,20130222,7.3,7.53,7.3,7.53,14100
Mayflower Bancorp,MFLR,20130222,11.22,11.25,11.22,11.25,600
Multi-Fineline Electronix,MFLX,20130222,15.76,16.02,15.69,15.81,72400
Mackinac Financial Corp.,MFNC,20130222,8.2,8.35,8.2,8.35,500
Mfri,MFRI,20130222,7.5,7.54,7.45,7.54,7600
Mattress Firm Holding Corp.,MFRM,20130222,27.5,27.93,26.77,26.87,214400
Multimedia Games,MGAM,20130222,17.87,18.09,17.61,17.94,147900
Mge Energy Inc.,MGEE,20130222,53.99,54.5,53.83,54.4,40600
Magic Software Enterprises Ltd,MGIC,20130222,4.7,4.73,4.68,4.71,29100
Magellan Health Services,MGLN,20130222,51.63,51.74,50.33,50.49,228400
Mgp Ingredients,MGPI,20130222,4.21,4.31,4.14,4.29,11500
Mcgrath Rentcorp,MGRC,20130222,29.3,30.3,29.3,30.25,82900
Magyar Bancorp,MGYR,20130222,4.9,5.16,4.9,5.16,2000
Morgans Hotel Group Co.,MHGC,20130222,5.02,5.08,4.94,5,35400
Maiden Hldgs Ltd,MHLD,20130222,10.33,10.46,10.01,10.1,285700
The Middleby Corp.,MIDD,20130222,147.01,148.53,145.92,148.44,56500
Mitcham Industries,MIND,20130222,14.98,15.23,14.81,15.11,39400
Mobile Mini,MINI,20130222,25.68,26.15,25.25,26.12,509700
Mitek Systems Inc,MITK,20130222,4.74,4.74,4.51,4.59,291800
Mitel Networks Corp.,MITL,20130222,3.75,3.81,3.65,3.7,34500
Mks Instruments,MKSI,20130222,27.45,28.05,27.29,27.78,315700
Makita,MKTAY,20130222,43.56,44.93,43.49,44.93,1300
Responsys Inc.,MKTG,20130222,7.76,7.89,7.45,7.59,888400
Marketaxess Holdings,MKTX,20130222,39.19,39.6,38.74,38.91,372500
Mesa Laboratories,MLAB,20130222,53.21,53.41,52.39,53.2,4100
Herman Miller,MLHR,20130222,24.26,24.52,24.14,24.43,174700
