<name>,<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
Deswell Industries,DSWL,20130215,2.53,2.57,2.45,2.54,19900
Datalink Corp.,DTLK,20130215,10.19,10.3,9.83,9.87,400100
Dts,DTSI,20130215,20.54,20.54,19.64,19.67,53900
Directv,DTV,20130215,49.71,49.85,49.05,49.19,12203300
Dynavax Technologies Corp.,DVAX,20130215,3.2,3.2,3.06,3.15,3617400
Dynavox Inc.,DVOX,20130215,0.32,0.32,0.28,0.28,102400
Dreamworks Animation Skg,DWA,20130215,16.99,17.51,16.99,17.39,1029500
Datawatch Corp.,DWCH,20130215,11.14,11.29,10.84,11.27,32000
Dawson Geophysical Company,DWSN,20130215,32.34,32.87,32,32.37,54500
Dexcom,DXCM,20130215,14.74,14.75,14.39,14.41,240300
Casual Male Retail Group,DXLG,20130215,4.55,4.59,4.46,4.51,109400
Dxp Enterprises,DXPE,20130215,61.5,61.63,60.11,60.3,88000
The Dixie Group,DXYN,20130215,4.16,4.26,4.07,4.16,3500
Dyax,DYAX,20130215,3.16,3.2,3.08,3.19,482300
Dynatronics Corp.,DYNT,20130215,3.18,3.18,2.95,2.95,14900
Dynasil Corporation Of America,DYSL,20130215,0.94,1.02,0.94,0.97,13600
Electronic Arts Inc.,EA,20130215,17.15,17.18,16.83,16.97,5481000
Erickson Air-Crane Incorporated,EAC,20130215,12.98,13.25,12.73,13.19,71900
Ebay Inc.,EBAY,20130215,56.81,57.15,56.41,56.7,9130200
Ebix Inc,EBIX,20130215,18.26,18.62,18.1,18.34,426300
Eagle Bancorp Montana,EBMT,20130215,10.27,10.55,10.27,10.55,33500
Meridian Interstate Bancorp,EBSB,20130215,18.85,18.85,18,18.17,9500
Enterprise Bancorp Inc,EBTC,20130215,16.29,16.57,16.25,16.37,6000
Echo Global Logistics,ECHO,20130215,18.57,18.57,18.35,18.39,85800
US Ecology,ECOL,20130215,24.87,24.94,24.38,24.59,87500
Encore Capital Group Inc,ECPG,20130215,32.9,32.9,31.85,32.17,310500
Echo Therapeutics,ECTE,20130215,0.78,0.78,0.74,0.75,235700
Ecotality,ECTY,20130215,0.68,0.7,0.62,0.69,210800
Endocyte,ECYT,20130215,9.91,10.1,9.6,9.98,182200
Edac Technologies Corp.,EDAC,20130215,13.6,13.78,13.42,13.76,22200
Edap Tms S.A.,EDAP,20130215,3.05,3.1,3,3.08,150400
Edgewater Technology,EDGW,20130215,3.93,3.99,3.91,3.99,4500
Education Management Corp.,EDMC,20130215,4.1,4.1,4.01,4.03,128600
Exceed Company Ltd,EDS,20130215,1.42,1.42,1.4,1.4,6700
Educational Development Corp.,EDUC,20130215,3.9,3.9,3.8,3.88,23900
Euronet Worldwide,EEFT,20130215,24.12,24.46,24.04,24.23,250000
Ecology And Environment,EEI,20130215,12.78,12.8,12.75,12.75,500
Emrg Mkts Asia MSCI Ishares,EEMA,20130215,57.57,57.57,57.32,57.35,8000
Emrg Mkts EMEA MSCI Ishares,EEME,20130215,55.77,55.77,55.77,55.77,0
Emrg Mkts Latin Amer MSCI Ishares,EEML,20130215,56.26,56.26,52.99,52.99,4000
Electronics For Imaging,EFII,20130215,23.31,23.4,22.9,23.11,164500
Enterprise Financial Services Corp.,EFSC,20130215,13.5,13.58,13.36,13.49,44800
Efuture Information Technology Inc.,EFUT,20130215,3.71,3.71,3.71,3.71,0
Egain Comm Cp,EGAN,20130215,7.75,7.75,7.48,7.5,32300
Eagle Bancorp,EGBN,20130215,22.85,22.88,22.59,22.7,54000
8X8 Inc,EGHT,20130215,6.79,6.79,6.63,6.73,588000
Eagle Bulk Shipping Inc.,EGLE,20130215,1.96,2.07,1.96,2.06,278000
Nic Inc.,EGOV,20130215,16.92,17.18,16.71,17.04,438500
Emrg Mkts Growth MSCI Ishares,EGRW,20130215,56.91,56.91,56.91,56.91,0
Entertainment Gaming Asia Inc.,EGT,20130215,2.02,2.02,1.98,1.98,20500
Ehealth,EHTH,20130215,24.25,24.25,18.98,19.71,895700
Eastern Insurance Holdings,EIHI,20130215,18.64,18.64,18.46,18.46,7900
Endologix Inc,ELGX,20130215,15.96,16.33,15.84,15.98,398100
Earthlink,ELNK,20130215,6.97,7,6.88,6.93,622000
Echelon Corp.,ELON,20130215,2.47,2.56,2.45,2.48,166700
Syneron Medical Ltd,ELOS,20130215,10.61,10.68,10.53,10.6,124600
Electro Rent Corp.,ELRC,20130215,15.87,15.87,15.56,15.59,47400
Electro-Sensors,ELSE,20130215,4,4,3.92,3.92,600
Eltek Ltd,ELTK,20130215,1.21,1.23,1.21,1.23,600
Emrg Mkts Corporate Bond ETF Wisdomtree,EMCB,20130215,79.99,80.15,79.95,79.99,18600
Emclaire Financial Corp,EMCF,20130215,23.17,23.17,23.17,23.17,0
Emc Insurance Group,EMCI,20130215,26.18,26.57,25.56,26.09,28100
Emrg Mkts Cons Disc MSCI Ishares,EMDI,20130215,53.2,53.2,53.2,53.2,0
Emrg Mkts Energy Sector Capped MSCI Ishares,EMEY,20130215,42.65,42.65,42.65,42.65,100
Emrg Mkts Financials Idx MSCI Ishares,EMFN,20130215,28,28.52,27.94,28.39,5000
S&P Emrg Mkts Infrastructure Ishares,EMIF,20130215,36.78,36.78,36.43,36.45,16400
Elbit Imaging Ltd,EMITF,20130215,2.5,2.5,2.31,2.33,41300
Emcore Corp.,EMKR,20130215,6.34,6.38,6.18,6.23,91800
Eastern Company,EML,20130215,16.22,16.34,15.9,16.08,30000
Emmis Communications Corp.,EMMS,20130215,1.74,1.79,1.7,1.79,24600
Emmis Communications Corp.,EMMSP,20130215,9.2,9.2,9.2,9.2,0
Emrg Mkts Materials Idx MSCI Ishares,EMMT,20130215,21.42,21.44,21.31,21.33,4000
Endo Pharmaceuticals Holdings Inc.,ENDP,20130215,28.95,29.33,28.85,29.19,1508200
Englobal Corp.,ENG,20130215,0.64,0.64,0.6,0.6,62800
Entremed,ENMD,20130215,2.46,2.5,2.43,2.45,20600
Enernoc,ENOC,20130215,17.79,17.79,17.05,17.26,372700
Enphase Energy Inc.,ENPH,20130215,5.1,5.15,4.9,5.03,267500
The Ensign Group,ENSG,20130215,30.46,31.12,29.94,30.93,84200
Global Eagle Entertainment Inc.,ENT,20130215,9.94,9.95,9.93,9.94,2700
Entegris,ENTG,20130215,9.96,9.96,9.7,9.74,642600
Entropic Communications,ENTR,20130215,4.75,4.83,4.71,4.71,666600
Envivio Inc.,ENVI,20130215,1.6,1.74,1.6,1.66,85100
Enzon Pharmaceuticals,ENZN,20130215,4.7,4.7,4.62,4.67,269400
Eon Communications Corp.,EONC,20130215,0.91,0.93,0.91,0.93,900
E2Open Inc,EOPN,20130215,18,18.45,17.92,18.29,136700
Ambassadors Group,EPAX,20130215,4.7,4.79,4.7,4.71,35800
Bottomline Technologies,EPAY,20130215,27.56,27.56,26.55,26.6,274100
Epoch Holding Corp.,EPHC,20130215,27.99,28,27.98,28,41900
Epiq Systems,EPIQ,20130215,12.43,12.56,12.41,12.46,84200
Epocrates,EPOC,20130215,11.73,11.73,11.72,11.73,73300
Equinix,EQIX,20130215,223.48,228,223.37,224.53,1259300
Lm Ericsson Telephone Company,ERIC,20130215,12.5,12.63,12.45,12.54,5882000
Erie Indemnity Company,ERIE,20130215,72.88,72.88,72.11,72.39,65300
Energy Recovery,ERII,20130215,4.07,4.08,3.95,4.05,333100
Eagle Rock Energy Partners L.P.,EROC,20130215,9.3,9.35,9.18,9.23,268800
Empire Res Inc,ERS,20130215,5.04,5.05,4.65,4.65,35700
Esb Financial Corp.,ESBF,20130215,13.8,13.8,13.65,13.69,11000
The Elmira Savings Bank Fsb,ESBK,20130215,23.5,23.5,23.5,23.5,900
Escalade Inc.,ESCA,20130215,5.91,5.91,5.91,5.91,0
Euroseas Ltd,ESEA,20130215,1.03,1.04,1.01,1.01,79300
Enstar Group Limited,ESGR,20130215,126.48,128.01,126.25,127.05,21100
Electro Scientific Industries,ESIO,20130215,11.06,11.07,10.87,10.9,81100
Elbit Systems Ltd,ESLT,20130215,39,39,38.24,38.24,800
Escalon Medical,ESMC,20130215,1.01,1.03,1.01,1.02,14600
Express Scripts,ESRX,20130215,55.17,55.6,54.48,55.57,9793500
Essa Bancorp,ESSA,20130215,11.4,11.45,11.3,11.45,21500
Essex Rental Corp.,ESSX,20130215,3.77,4.07,3.69,3.9,48200
Elecsys Corp.,ESYS,20130215,4.25,4.25,4.25,4.25,100
E*Trade Financial Corp.,ETFC,20130215,11.36,11.45,11.18,11.22,2938500
Enteromedics Inc.,ETRM,20130215,1.18,1.19,1.07,1.09,1103100
Europe Financials Index MSCI Ishares,EUFN,20130215,20.88,20.88,20.6,20.67,111100
Edwards Group Limited,EVAC,20130215,6.97,7.11,6.95,7.11,12100
Emrg Mkts Value MSCI Ishares,EVAL,20130215,50.81,50.81,50.67,50.67,600
Eastern Virginia Bankshares,EVBS,20130215,6.38,6.48,6.37,6.4,6400
Ev Energy Partners L.P.,EVEP,20130215,55.01,55.29,54,54.17,427900
Evolving Systems,EVOL,20130215,6.99,7.05,6.98,7.05,6400
East West Bancorp,EWBC,20130215,24.42,24.49,24.37,24.45,538200
Exa Corporation,EXA,20130215,10.04,10.16,9.9,9.93,63200
Exactech,EXAC,20130215,18.72,18.81,18.46,18.72,16500
Exar Corp.,EXAR,20130215,11.43,11.43,10.96,11.13,245800
Exact Sciences Corp.,EXAS,20130215,11.22,11.44,11.16,11.22,526800
Exelixis,EXEL,20130215,4.75,4.75,4.67,4.71,936100
Exfo Inc,EXFO,20130215,5.75,5.82,5.71,5.77,10100
Exterran Partners L.P.,EXLP,20130215,24,24,23.48,23.65,122900
Exlservice Holdings,EXLS,20130215,29.72,30.23,29.69,29.99,76200
Expeditors International Of Washington,EXPD,20130215,42.4,42.85,42.21,42.26,1628700
Expedia,EXPE,20130215,65.25,65.79,64.23,64.58,2602100
Exponent,EXPO,20130215,50.42,50.42,49.16,50.03,173000
Extreme Networks,EXTR,20130215,3.58,3.6,3.56,3.57,373700
Energy Xxi [Bermuda] Limited,EXXI,20130215,32.26,32.27,31.51,31.71,1242300
Ezchip Semiconductor Limited,EZCH,20130215,27.08,27.21,26.61,26.97,447000
Ezcorp,EZPW,20130215,22.19,22.46,21.95,22.06,431400
First Advantage Bancorp,FABK,20130215,12.62,12.66,12.6,12.6,400
Falconstor Software,FALC,20130215,2.65,2.65,2.59,2.61,45300
Diamondback Energy Inc.,FANG,20130215,22.07,22.65,21.7,22.3,146400
Farmer Brothers Company,FARM,20130215,13.26,13.52,13.17,13.48,61400
Faro Technologies,FARO,20130215,37.32,37.32,36.2,36.52,126900
Fastenal Company,FAST,20130215,52.57,53.35,52.55,52.76,2413400
Facebook Inc,FB,20130215,28.51,28.75,28.09,28.32,33109100
First Business Financial Services,FBIZ,20130215,24.08,24.2,24.08,24.19,5500
Firstbank Corp.,FBMI,20130215,12.49,12.49,12.01,12.2,2000
The First Bancshares,FBMS,20130215,10.9,10.9,10.9,10.9,400
First Bancorp,FBNC,20130215,13.26,13.26,13.08,13.16,42000
First Connecticut Bancorp Inc.,FBNK,20130215,14.26,14.46,14.18,14.43,38300
Fbr & Co,FBRC,20130215,4.42,4.42,4.32,4.34,180500
Fauquier Bankshares,FBSS,20130215,12.05,12.08,12.05,12.07,1000
First California Financial Group,FCAL,20130215,8.15,8.25,8.15,8.19,44400
First Capital,FCAP,20130215,19.88,19.88,19.88,19.88,0
First Community Bancshares,FCBC,20130215,15.53,15.64,15.37,15.43,36400
First Community Corp.,FCCO,20130215,9.21,9.21,9.21,9.21,0
1St Constitution Bancorp [Nj],FCCY,20130215,9.1,9.1,9.1,9.1,2700
Fuelcell Energy,FCEL,20130215,1.1,1.1,1.05,1.08,1009900
Firstcity Financial Corp.,FCFC,20130215,9.84,9.88,9.81,9.82,28200
First Cash Financial Services,FCFS,20130215,54.91,54.96,54.62,54.71,229900
FTSE China [Hk Listed] Index Ishares,FCHI,20130215,50.32,50.32,49.89,49.89,7800
First Clover Leaf Financial,FCLF,20130215,7.3,7.3,7.3,7.3,500
First Citizens Bancshares,FCNCA,20130215,179.18,180.38,178.18,178.92,3400
1St Century Bancshares Inc,FCTY,20130215,4.86,5.22,4.86,5.02,800
First Capital Bancorp Inc. [Va],FCVA,20130215,3.15,3.15,3.05,3.05,5800
First Citizens Banc,FCZA,20130215,6.75,6.77,6.72,6.77,2800
First Defiance Financial,FDEF,20130215,22.04,22.16,21.67,21.82,23700
Federal-Mogul Corp.,FDML,20130215,9.74,9.89,9.55,9.59,92200
Fidus Investment Corporation,FDUS,20130215,18.28,18.28,18.09,18.12,70800
Far East Financials Index MSCI Ishares,FEFN,20130215,28.41,28.61,28.28,28.57,1200
Fei Company,FEIC,20130215,64.94,64.94,63.82,64.17,298500
Frequency Electronics,FEIM,20130215,9.47,9.77,9.45,9.73,7300
Franklin Electric Co.,FELE,20130215,66.57,66.57,65.78,65.89,72900
Forbes Energy Svcs,FES,20130215,3.12,3.36,3.01,3.23,169900
First Financial Bancorp.,FFBC,20130215,15.6,15.7,15.55,15.56,233400
First Financial Bancorp.,FFBCW,20130215,5.25,5.25,5.25,5.25,3700
First Federal Bancshares Of Arkansas,FFBH,20130215,9.95,9.95,9.84,9.93,8400
First Financial Holdings,FFCH,20130215,16.39,16.5,16.29,16.4,142800
Fedfirst Financial Corp.,FFCO,20130215,17.03,17.03,17.03,17.03,100
Frozen Food Express Industries,FFEX,20130215,1.57,1.57,1.48,1.5,126000
Fuwei Films Co.,FFHL,20130215,1.55,1.55,1.44,1.52,10900
Flushing Financial Corp.,FFIC,20130215,16.18,16.19,15.81,15.87,60700
First Financial Bankshares,FFIN,20130215,43.18,43.28,42.91,42.97,81000
F5 Networks,FFIV,20130215,100.81,101.76,100.37,101.72,1391300
Farmers Capital Bank Corp.,FFKT,20130215,16.8,16.82,16.64,16.82,2800
First Financial Service Corp.,FFKY,20130215,3.31,3.32,3.31,3.32,1200
Friendfinder Networks Inc.,FFN,20130215,0.7,0.71,0.68,0.71,19500
First Federal Of Northern Michigan Bancorp,FFNM,20130215,4.6,4.75,4.51,4.75,7700
First Financial Northwest,FFNW,20130215,8.14,8.14,8.03,8.05,19000
Female Health Company,FHCO,20130215,7.17,7.23,6.97,7.01,125200
First Interstate Bancsystem,FIBK,20130215,17.37,18.08,17.33,17.53,154300
The Finish Line,FINL,20130215,18.43,18.68,18.2,18.51,1277700
Sourcefire,FIRE,20130215,44.14,44.26,42.44,42.59,752200
Financial Institutions,FISI,20130215,20.22,20.25,20.03,20.22,33600
Fiserv,FISV,20130215,80.18,80.95,79.91,80.87,799600
Fifth Third Bancorp,FITB,20130215,16.12,16.16,16,16.05,9471900
Fifth Third Bancorp,FITBP,20130215,144.68,144.68,142.79,142.79,1100
Five Below Inc.,FIVE,20130215,37.7,37.86,37.11,37.16,447100
National Beverage,FIZZ,20130215,13.41,13.5,13.37,13.43,38300
Fluidigm Corp.,FLDM,20130215,16.92,16.92,16.54,16.73,114200
Flextronics International Ltd,FLEX,20130215,6.59,6.68,6.54,6.68,3140700
The First Of Long Island Corp.,FLIC,20130215,29.59,30,29.58,29.94,16600
Flir Systems,FLIR,20130215,26.7,26.88,26.32,26.74,993200
Full House Resorts,FLL,20130215,3.47,3.5,3.39,3.48,44700
Flamel Technologies S.A.,FLML,20130215,4,4,3.86,3.87,6300
Flow International Corp.,FLOW,20130215,3.9,3.98,3.87,3.94,199300
1-800 Flowers.Com,FLWS,20130215,4.33,4.33,4.18,4.21,143000
Flexsteel Industries,FLXS,20130215,23.59,23.75,22.78,22.98,21600
First Midwest Bancorp,FMBI,20130215,12.83,12.84,12.66,12.72,200500
Focus Media Holding Limited,FMCN,20130215,25.35,25.5,25.35,25.46,344900
Firstmerit Corp.,FMER,20130215,15.64,15.64,15.36,15.43,1238100
First M & F Corp.,FMFC,20130215,13.5,13.73,13.39,13.73,57300
Farmers Natl Banc Corp Oh,FMNB,20130215,6.65,6.65,6.47,6.52,16900
Fnb United,FNBN,20130215,10.92,10.92,10.66,10.74,49200
First Niagara Financial Group Inc.,FNFG,20130215,8.22,8.26,8.11,8.16,3273400
Financial Engines,FNGN,20130215,34.1,34.3,33.73,33.94,523100
21St Century Holding Company,FNHC,20130215,5.9,5.9,5.9,5.9,3500
First Bancorp Inc [Me],FNLC,20130215,17.21,17.3,17.04,17.2,17200
Finisar Corp.,FNSR,20130215,16.34,16.57,16.22,16.56,1592600
Amicus Therapeutics,FOLD,20130215,3.89,4.04,2.77,2.89,6726600
Nasdaq Cea Smartphone First Trust,FONE,20130215,26.53,26.53,26.53,26.53,500
Fonar Corp.,FONR,20130215,5.8,5.87,5.15,5.19,168100
Forward Industries,FORD,20130215,1.86,1.88,1.83,1.87,20300
Formfactor,FORM,20130215,5.13,5.18,5,5.02,380900
Forrester Research,FORR,20130215,26.99,27.14,26.17,26.93,175900
Formula Systems Ltd,FORTY,20130215,18.06,18.7,18.06,18.7,8700
Fossil,FOSL,20130215,103.96,106.82,103.7,104.86,1212300
Francesca's Holdings Corporatio,FRAN,20130215,27.82,28.1,27.21,27.63,566800
Republic First Bancorp,FRBK,20130215,2.48,2.6,2.45,2.6,12400
Fred's,FRED,20130215,13.52,13.6,13.22,13.34,236600
Freeseas Inc.,FREE,20130215,2.51,2.7,1.89,1.94,318600
Fiesta Restaurant Group Inc.,FRGI,20130215,20.75,20.75,20.16,20.46,78100
First Merchants Corp.,FRME,20130215,15.14,15.2,15,15.12,61700
Franklin Financial Corporation,FRNK,20130215,17.97,17.99,17.85,17.96,19600
Fairpoint Communications,FRP,20130215,8.52,8.55,8.36,8.46,96400
First South Bancorp Inc,FSBK,20130215,6.4,6.4,6.2,6.35,7200
Fs Bancorp Inc.,FSBW,20130215,15.03,15.22,15,15.22,3400
Fifth Street Finance Corp.,FSC,20130215,11,11,10.7,10.75,1770700
Fisher Communications,FSCI,20130215,37.25,37.6,37.1,37.25,19500
First Savings Financial Group,FSFG,20130215,24.25,24.25,24.25,24.25,1000
First Security Group,FSGI,20130215,2.99,2.99,2.99,2.99,100
First Solar,FSLR,20130215,34.81,35.42,33.75,34.09,6288800
Firstservice Corp.,FSRV,20130215,30.94,31.36,30.65,31.14,12900
L.B. Foster Company,FSTR,20130215,44.35,45.08,44.11,44.32,74000
Fuel Systems Solutions,FSYS,20130215,14.39,14.71,14.27,14.61,110800
Fuel Tech,FTEK,20130215,4.93,5.01,4.56,4.62,108200
Fortinet,FTNT,20130215,23.49,23.81,23.12,23.51,1809200
Frontier Communications Company,FTR,20130215,4.2,4.21,4.04,4.09,21324600
1St United Bancorp Inc. [Fl],FUBC,20130215,6.3,6.3,6.1,6.14,126700
Full Circle Capital Corp.,FULL,20130215,7.94,7.95,7.85,7.92,110100
Fulton Financial Corp.,FULT,20130215,11.1,11.14,11.03,11.1,465900
First United Corp.,FUNC,20130215,7.9,7.95,7.9,7.95,5800
Royce Focus Trust,FUND,20130215,7.3,7.34,7.22,7.31,55300
Furiex Pharmaceuticals,FURX,20130215,36.56,36.56,35.05,35.19,46300
Foster Wheeler Ag.,FWLT,20130215,25.93,26.03,25.77,25.94,639800
Forward Air Corp.,FWRD,20130215,37.78,37.84,37.45,37.57,96700
Fox Chase Bancorp,FXCB,20130215,17.25,17.29,17.11,17.16,17400
FX Energy,FXEN,20130215,4.14,4.14,4,4.01,307200
German American Bancorp,GABC,20130215,21.84,22,21.75,21.9,17100
Le Gaga Holdings,GAGA,20130215,3.6,3.72,3.6,3.72,1400
Global-Tech Advanced Innovations Inc.,GAI,20130215,9.45,9.6,9.45,9.45,12600
Gaiam,GAIA,20130215,3.4,3.49,3.4,3.44,800
Gladstone Investment Corp.,GAIN,20130215,7.57,7.67,7.49,7.62,210800
Gladstone Investment Corporatio,GAINP,20130215,26.96,26.97,26.77,26.9,10400
Galena Biopharma,GALE,20130215,1.83,1.84,1.77,1.83,1061600
Galectin Therapeutics Inc,GALT,20130215,3.49,3.49,3.2,3.21,62700
Galectin Therapeutics Inc.,GALTU,20130215,8.16,8.16,7.36,7.36,800
Galectin Therapeutics Inc.,GALTW,20130215,0.67,0.67,0.67,0.67,500
Shanda Games Limited,GAME,20130215,3.08,3.11,3.03,3.04,174800
Stealthgas,GASS,20130215,9.17,9.57,9.11,9.25,133900
Glacier Bancorp,GBCI,20130215,16.7,16.89,16.6,16.76,396000
Golub Capital Bdc,GBDC,20130215,16.2,16.2,16,16.15,177700
Global Indemnity Plc,GBLI,20130215,21.12,21.16,20.8,21.03,11800
Guaranty Bancorp,GBNK,20130215,2.07,2.1,2.03,2.06,133000
Greene County Bancorp,GCBC,20130215,21.95,21.95,21.95,21.95,0
Granite City Food And Brewery Ltd,GCFB,20130215,2.03,2.03,2.03,2.03,0
Globecomm Systems Inc.,GCOM,20130215,12.61,12.71,12.47,12.53,102600
Sanofi-Aventis Cvr,GCVRZ,20130215,1.83,1.85,1.83,1.85,47200
Gencor Industries Inc.,GENC,20130215,7.35,7.37,7.33,7.35,7000
Genetic Technologies Ltd,GENE,20130215,2.6,2.6,2.52,2.59,13900
Gentium Spa,GENT,20130215,11.93,12.16,11.71,12.12,9900
Oyo Geospace Corp.,GEOS,20130215,104.57,105.63,102.6,103.35,90800
Geron Corp.,GERN,20130215,1.55,1.57,1.52,1.52,497500
Synageva Biopharma Corp.,GEVA,20130215,49.94,51.59,49.94,51.41,78900
Gevo,GEVO,20130215,2.58,2.75,2.51,2.52,2314100
Guaranty Federal Bancshares,GFED,20130215,10.37,10.4,10.3,10.4,3300
General Finance Corp.,GFN,20130215,5.13,5.15,5,5.15,2600
General Finance Corporation,GFNCZ,20130215,0.46,0.46,0.46,0.46,0
Grupo Financiero Galicia S.A.,GGAL,20130215,6,6,5.83,5.86,30700
Genomic Health,GHDX,20130215,28.46,28.92,28.45,28.77,171100
Gulf Island Fabrication,GIFI,20130215,24.71,24.82,24.18,24.39,26100
Giga-Tronics Inc.,GIGA,20130215,1.46,1.46,1.4,1.4,600
Gigamedia Limited,GIGM,20130215,1.09,1.12,1.08,1.09,41200
G-III Apparel Group,GIII,20130215,36.42,36.79,36.27,36.42,87500
Gilead Sciences,GILD,20130215,41.45,41.71,41.3,41.6,8021700
Gilat Satellite Networks Ltd,GILT,20130215,5.54,5.59,5.5,5.52,23000
Given Imaging Ltd,GIVN,20130215,16,16.12,16,16.1,44300
G&K Services,GK,20130215,41.29,41.5,40.74,41.24,63800
Geeknet,GKNT,20130215,14.85,15.17,14.85,15.1,13500
Gladstone Capital Corp.,GLAD,20130215,9.13,9.22,9.1,9.22,164800
Gladstone Capital Corporation,GLADP,20130215,25.69,25.69,25.69,25.69,100
Globus Maritime Limited,GLBS,20130215,2.1,2.1,2.05,2.09,700
Glen Burnie Bancorp,GLBZ,20130215,11.75,11.75,11.75,11.75,0
Wisdomtree Global Corporate Bon,GLCB,20130215,75.03,75.03,75.03,75.03,200
Gleacher & Company,GLCH,20130215,0.7,0.83,0.67,0.8,564100
Golden Enterprises,GLDC,20130215,3.52,3.52,3.52,3.52,500
Great Lakes Dredge & Dock Corp.,GLDD,20130215,9.95,10.07,9.8,9.89,731300
Credit Suisse Ag,GLDI,20130215,19.49,19.49,19.33,19.36,34100
Golar Lng Limited,GLNG,20130215,40.4,40.7,39.28,39.49,523000
Global Power Equipment Group Inc,GLPW,20130215,15.2,15.4,15.12,15.17,71300
Greenlight Capital Re,GLRE,20130215,24.71,24.85,24.5,24.78,106900
Glu Mobile Inc.,GLUU,20130215,2.33,2.35,2.31,2.34,988800
Gordmans Stores,GMAN,20130215,13.08,13.18,13.05,13.11,30400
Green Mountain Coffee Roasters,GMCR,20130215,45.65,46.61,44.2,44.39,5026800
Geomet,GMETP,20130215,7.35,7.35,6.51,6.65,4100
Golar Lng Partners Lp,GMLP,20130215,29.98,30.18,29.82,30.01,142300
General Communication,GNCMA,20130215,8.05,8.39,7.98,8.26,80000
GNMA Bond Ishares,GNMA,20130215,49.83,49.83,49.6,49.7,6600
Genmark Diagnostics,GNMK,20130215,10.55,10.75,10.55,10.64,46900
Complete Genomics,GNOM,20130215,3.13,3.13,3.12,3.12,117100
Gentex Corp.,GNTX,20130215,19.72,19.8,19.42,19.44,644400
Genvec,GNVC,20130215,2.01,2.05,1.92,1.95,59900
Randgold Resources Limited,GOLD,20130215,86.46,87.16,85.84,85.89,699600
Gladstone Commercial Corp.,GOOD,20130215,18.94,19.15,18.86,19.02,44300
Gladstone Commercial Corporatio,GOODN,20130215,26.31,26.31,26.31,26.31,0
Gladstone Commercial Corp.,GOODO,20130215,25.26,25.31,25.18,25.24,1400
Gladstone Commercial Corp.,GOODP,20130215,26.21,26.21,26.21,26.21,200
Google Inc.,GOOG,20130215,787.4,793.26,787.07,792.89,2729900
Gaming Partners International Corp.,GPIC,20130215,8,8.05,7.9,7.9,7700
Gulfport Energy Corp.,GPOR,20130215,40.01,40.17,38.29,38.83,1977700
Guanwei Recycling,GPRC,20130215,1.52,1.52,1.5,1.5,5800
Green Plains Renewable Energy,GPRE,20130215,9.93,9.94,9.53,9.67,249500
Grifols S.A.,GRFS,20130215,27.99,27.99,27.48,27.53,325700
Nasdaq Clean Edge Smart Grid First Trust,GRID,20130215,32.26,32.26,32.23,32.23,200
Griffin Land & Nurseries,GRIF,20130215,29,29,28.47,28.47,3500
Garmin Ltd,GRMN,20130215,39.22,39.85,38.83,39.14,1974500
U.S. Global Investors,GROW,20130215,3.85,3.92,3.73,3.8,109900
Groupon Inc,GRPN,20130215,5.94,6.08,5.84,5.95,21712000
Gravity Co.,GRVY,20130215,1.4,1.49,1.4,1.46,154100
Great Southern Bancorp,GSBC,20130215,24.01,24.28,23.83,23.93,32100
Gsi Group Inc,GSIG,20130215,9.56,9.6,9.48,9.53,244900
Gsi Technology,GSIT,20130215,6.48,6.48,6.35,6.44,82100
Compressco Partners L.P.,GSJK,20130215,19.57,19.93,19.5,19.75,9700
Globe Specialty Metals Inc.,GSM,20130215,15.75,15.79,15.59,15.64,412900
Global Sources Ltd,GSOL,20130215,7.9,8.03,7.65,7.8,34400
Next Innovation Corp.,GSVC,20130215,8.66,8.74,8.63,8.7,127300
Goodyear Tire & Rubber Company,GT,20130215,14.25,14.32,14.03,14.1,4641500
Gt Advanced Technologies Inc,GTAT,20130215,3.88,3.91,3.6,3.65,3807000
Good Times Restaurants Inc.,GTIM,20130215,2.92,3.06,2.8,2.97,16600
Gentiva Health Services,GTIV,20130215,11.35,11.57,11.13,11.45,346300
Chart Industries,GTLS,20130215,68.54,70.72,68.38,69.39,392900
The Goodyear Tire & Rubber Co.,GTPPP,20130215,47.86,48.1,47.65,47.81,7900
Georgetown Bancp Ma,GTWN,20130215,12.4,12.4,12.4,12.4,0
Gtx,GTXI,20130215,4.85,4.91,4.79,4.8,94200
Guidance Software,GUID,20130215,9.81,9.94,9.72,9.87,60400
Middle East Dividend Wisdomtree,GULF,20130215,16.17,16.18,16.14,16.14,3900
Gulf Resources,GURE,20130215,1.07,1.09,1.04,1.08,189100
Gyrodyne Company Of America,GYRO,20130215,74.65,74.74,74.25,74.25,6000
Hawaiian Holdings,HA,20130215,5.91,5.97,5.82,5.84,989100
Hanmi Financial Corp.,HAFC,20130215,17.02,17.37,16.9,17.27,196700
The Hain Celestial Group,HAIN,20130215,60.76,60.76,59.62,59.66,1299900
Hallmark Financial Services,HALL,20130215,9.11,9.11,8.99,9.01,25300
Halozyme Therapeutics,HALO,20130215,5.88,6.02,5.86,5.96,1314400
Hasbro,HAS,20130215,40.99,41,40.43,40.53,1924900
Hastings Entertainment,HAST,20130215,2.39,2.39,2.13,2.16,5100
Hauppauge Digital,HAUP,20130215,0.75,0.76,0.7,0.7,24700
Haynes International,HAYN,20130215,53.88,54.14,52.82,53.45,37100
